distr_id,amount,epoch_no,active_until,drep_id,raw,view,has_script,unique_delegators
38597,532403458967,566,583.0,59,binary data,drep13tupcm5xg34kz7hq7cy7f67p2nszl6l0em2fjd4dp5kkgvyg6uw,False,10
38598,4154619570,566,558.0,41892,binary data,drep13vm4l38pmsw7eryf2fl6m732fdr6thv7kqezefcw2822spp4tpj,False,1
38599,219559020629166,566,578.0,612,binary data,drep13d6sxkyz6st9h65qqrzd8ukpywhr8swe9f6357qntgjqye0gttd,False,7022
38600,36159731130,566,565.0,61104,binary data,drep13dmnuuyysw9lwnx3yucw9ft9qrj2qjah4q87h5wecgwgkffu77s,False,1
38601,3308622669,566,549.0,26841,binary data,drep13da6nfpgj4aqr8nm2e89a3xyv8485sk9p0dsusz9f0hlz0qsg0m,False,2
38602,1240932713718,566,583.0,154,binary data,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,False,18
38603,722643805312,566,583.0,88,binary data,drep13ws367l38k0m5xuxt5agzjmgaz8r6gqjcp03z6lct8s3xayyplj,False,8
38604,151195058863,566,582.0,49344,binary data,drep13whcp5axqsjv0y7a8vd550prngjx5254mlj9cjp5g2qxvtf2tpr,False,8
38605,67334233749,566,558.0,46276,binary data,drep13ngqerkf33r2pz9emyvcu9f05w9ywhf4nqhwhysa4cmcxvdj09p,False,1
38606,195179488780,566,576.0,1508,binary data,drep13nv2gv5d8r6kal49rdtr9pmyu52lfpwwmnuqfa3drs5gyhq3ya3,False,8
38607,43604397150,566,581.0,49791,binary data,drep13nmvvj8wvf584n02qznh4dkch69jm50aza6hlyq6ylk7j0rkqlr,False,3
38608,403437980670,566,527.0,960,binary data,drep1354sytnvd9vfemthjqqqy3rukdnkgh5hxynykq5qhu0870r7zua,False,5
38609,520262612590,566,561.0,3206,binary data,drep13kczm9gva59uzucm3tdej4jgyjlj2lcj7wverypfk8r2sqkq5mj,False,10
38610,42513490041586,566,579.0,14704,binary data,drep13hw8d4m6pc9wfj2xmpr3xjhvl4wyhkvkqwq6qxn9atw9ssqheer,False,134
38611,47538682894,566,578.0,594,binary data,drep136083nwmqj39uhe9huudjc43fu9njtv4j8p3zh97f7vvchlmwnj,False,0
38612,1262702057,566,567.0,64252,binary data,drep13m3x55v2h9z467ax870e3n9setzjxzzw5sqhq5a5hsn6q2xdeaj,False,1
38613,2495758396178,566,580.0,3241,binary data,drep13uw46mq3265hzpq865j838ht7sh0yzaawhkgtr2nk7lu79xzyrg,False,24
38614,75745024864,566,577.0,28717,binary data,drep13uw6nhhw5ucfxyw5pp9z937jvltt922kkqvaudc207fsyvn2dft,False,14
38615,1906134348372,566,576.0,5528,binary data,drep13u452z2d7xwzdmh205v6w2fuvgp6msyam3al57nak0ehyeyxrvx,False,43
38616,740724490116,566,557.0,40368,binary data,drep13adj4uc30ng90evtwtn8eu40yve5aptluvrt9wxrwgrkq42e5zp,False,1
38617,103799598,566,529.0,3813,binary data,drep1378kvl7nwsk78nr496q7vhmh642myeaepus5w9z9xcur5l6gtsn,False,1
38618,5884569356419,566,581.0,68,binary data,drep13lrngcjhwpqdv4hdzgq2j0vdctahcw7fmhzy2dq239dq5xgtv28,False,42
38619,26443234558,566,551.0,30753,binary data,drep13l4q2ek0ncayafme3kadk25z3prlqakfp8qckr7r0yxl52nz36h,False,1
38620,752521047900,566,574.0,17092,binary data,drep13l6fqfaa9wwr6gcx7flwyyymuu6wg5n38aw494a8xnt264z7nwq,False,3
38621,910155154,566,561.0,3025,binary data,drep1jq2q4juu2xy454tkw65ylh2ddf04g7kj96nxy9mlruhl2sg7zkk,False,2
38622,2282598921543,566,580.0,30538,binary data,drep1jqllek6xwv8jqjk2zc0arjpmcgjayanjavhvp53kvs8wvup32em,False,17
38623,327680377,566,532.0,7757,binary data,drep1jyqc3n08u23kskv9tjdwllpvzuatjyy6f2dq220h57pe66v4qrf,False,1
38624,3208082209,566,554.0,35761,binary data,drep1jyn8m892a3qsp5w28nxkm3542v5lyvsk3stnh7apxu3dgz55rxr,False,1
38625,504275263257,566,574.0,32270,binary data,drep1j928auzlpk0c65x0kk4nqnuyqn4lxpqg7389ff75u4c4cz7z49z,False,11
38626,166079571189,566,580.0,6227,binary data,drep1j9lhu5vjeetyx5g6caty4z908e47c0jmmd4747x0et7lu4506zv,False,12
38627,85085703,566,546.0,22592,binary data,drep1jfxflu2z3rj4dtmkuc3887znktpu652zht4hwxy6q8fnjx24w52,False,1
38628,634062094673,566,582.0,2777,binary data,drep1j2q76kng7lmgm60pw7tq5ucesuw59gdkx8lt5z3h50puqnqcxwv,False,19
38629,249190433,566,560.0,51011,binary data,drep1jv8y4tmn2u3rstqc9yzxsufgcv7n4l7sgkggh50m7snluqd0h28,False,1
38630,420152863268,566,577.0,27296,binary data,drep1jdxaxuafcx4p4nk4qz4jt2jahds50aea9y0zx7yqrlduulw68zx,False,8
38631,7914070975380,566,583.0,957,binary data,drep1jde8rt3uh9yw23wkyf8zr8874u2g0qaue4d860fwdx7gzlktygq,False,112
38632,39561046962,566,583.0,1040,binary data,drep1jwwnle5ky60m22q8cgf986lyftegzm6t4ea5tx3f4nas78kfs86,False,0
38633,44987145271,566,558.0,46063,binary data,drep1j006m7ngaavmvmv6tfu66p5fwet3ehdm340z6xl2jn7mzw7xvl4,False,1
38634,571505062626,566,574.0,22773,binary data,drep1j0lnpqjk4c992ndde2pgx43vaw524de8teq45v6r6p2gyrd359m,False,15
38635,829816129,566,543.0,17023,binary data,drep1jsjrrztzfrpvlvu9fwtfj2qzuklkhzrjdgct0gjgq5aejssh9wn,False,1
38636,12540450881,566,562.0,55728,binary data,drep1j3yujemueyl4ejvw238z33wak78maeh2567etmh4uw846056u0x,False,2
38637,3318547446212,566,580.0,2814,binary data,drep1jjx7efq77a0gtx49h9vvtraq9prsp45u5q3qrah6vw7p5t2sx66,False,66
38638,428088704596203,566,578.0,1948,binary data,drep1jnmmkfwpta0yuwjchw0gu6csh75vy62088egy9n67d0zc7sn83m,False,1201
38639,28547450691,566,566.0,62619,binary data,drep1j5vrzd4e349gkl6zgsu9qrkuvszuzcyn96ps0em9jhcykuzcskq,False,2
38640,288018589955,566,578.0,41828,binary data,drep1j4llv3mhppzqvu39xzfwj6p26rysc5fd3nqzrpefly3vx3ya34a,False,28
38641,511663354473,566,527.0,778,binary data,drep1jk8rk0p7py52vz4jnhwjtn4nhyptnr5tcvewgpahwu7djkqu46m,False,14
38642,4630678335936,566,577.0,23,binary data,drep1jkdeccjwuun37e64l7zpjwe67xmsxmgpzkuhqtt0qjcrudkvfx2,False,58
38643,21420291,566,559.0,48220,binary data,drep1jk6456vdppulvcc9d0ct6n4gue9sc7p8033u30g6xp8auflzfmz,False,1
38644,60872463559,566,564.0,27045,binary data,drep1jh5s0kupdda5tnnlhzqnj063d3wve3wejwf2v7zq38gm5l90aw3,False,8
38645,104428276613,566,582.0,7837,binary data,drep1jcfgptx9j869j9jxrwyvvjldcuz6gjv5wp7g32k3yyq5sukjg87,False,21
38646,2502924573,566,580.0,48656,binary data,drep1jemjs67pzdu2f752qxrkcl8hl20yqkmpre46835nngtjxn7xqq6,False,10
38647,85372578372,566,573.0,54064,binary data,drep1j6d2tlu9ta0wvaausxe9agn9hc3plgsxcf5xgx025rdwvjq7lx6,False,23
38648,15234685401,566,569.0,43792,binary data,drep1j6sy65jpnsst38vf49f2a4cr2q8rdw2rhqa9l3e9u8adzza5y8n,False,3
38649,23797979601,566,541.0,14458,binary data,drep1jm7skeht3aveymzk38fx7x09560zf2sqku6nunu7ud58jwnhdg6,False,1
38650,72282027,566,562.0,55382,binary data,drep1jm7733yqrcee3egssnqmyjgkhr3elvprxj5zd6vmhk9m27w23ds,False,2
38651,214066828034,566,582.0,53308,binary data,drep1ju2udpph53uuaut4sy6ss46rs9595yeaqnxjsvsms5htkyup4cn,False,11
38652,1157563705996,566,582.0,3214,binary data,drep1jadu8xs43fatls9fxu4y576ndzsalkntxn4leecet2u9g7fkxup,False,46
38653,28134058659,566,542.0,15990,binary data,drep1j7288ax48c422ydwx686dqa3eecw6cj6kg74nj77dfzxylypnkp,False,1
38654,15404069360,566,583.0,99735,binary data,drep1j7uujrzv48ad78s80kgj9dgpjrmqw8gdfzwcelq6gtsz5c0dsjw,False,1
38655,169568983841,566,554.0,34910,binary data,drep1nqyq9wvp376t99x7w43kunu5w56pfngfy3hd8wnnxaw6ud8d45f,False,1
38656,130523260899637,566,582.0,15340,binary data,drep1npqc9m60dg9a27e852jn8wse9h3l975qsgwgh22mmh2eqzrlsfc,False,437
38657,10317475700798,566,581.0,51032,binary data,drep1nz5796lkhg02luejzc3aec3pdv0tz0s0tg94npxxck7qwayutfs,False,22
38658,11531191221,566,564.0,40494,binary data,drep1nxnxhv8dw548q2cqf6wk93h4kq3jpmf7mjfmkr4u6z50ypvsadq,False,2
38659,516927146916,566,580.0,1236,binary data,drep1ng2exqa5zjz8wfd87wd7kkmlmurx2ef79ddlag7lww8hvtnjzuq,False,84
38660,14774013,566,541.0,14552,binary data,drep1n27ay56h5jv5kecvh5w52jdz8hnsjs6a58zayq8y5a9nv8cxmun,False,3
38661,639299138871,566,580.0,3511,binary data,drep1nvuyn6ldjenkcnjd005qt76ygmxuv5x2l2ram7eud4uywtrhp7k,False,13
38662,1845465740721,566,561.0,40286,binary data,drep1nw0s4rsananj6d473p9uz9yh08jlpl8krc2gxgv2enrg6vuem45,False,9
38663,577450795100,566,579.0,11434,binary data,drep1n0008pjgues7wd8ntj7jg00eqpsaa00jsvla3lxthgxl73z0650,False,30
38664,2834460815,566,582.0,51818,binary data,drep1nsrvsnf88cchsc4dzh7kvyn2xqvxn5f7hhenlt8d88gexd2e44q,False,7
38665,92722416206,566,562.0,55679,binary data,drep1njrwnun6f75pgdh762lgelvundwnxwfmqewlu8vflqvhyr8d8g9,False,9
38666,780530251267,566,582.0,7599,binary data,drep1njlu834u0f6pxgd49tm2zc5sh0ane7jqdtnnk3rane5kc9uaz8j,False,58
38667,15000273232,566,564.0,59045,binary data,drep1nnmp5yz6ukyyd6n9vvwyu0lanyg3ys7q7mqcmhth5pews8j7kpq,False,1
38668,229772932188,566,583.0,20437,binary data,drep1n4rhu5hvk4d6fv2h6dqc7wvx48mtgc3j7sudzx3nfqpz5cza8a5,False,3
38669,349500290,566,537.0,9621,binary data,drep1nkxjnffm27f2dk83zkgsaxlf67yxeffrx8f3x3erj6q47cn6hxc,False,2
38670,24234019000537,566,574.0,22570,binary data,drep1nha38e3edus947xvjlgfurt3zgvh60jnwlqszwfgeh79746tqec,False,88
38671,81862168830,566,563.0,43317,binary data,drep1ncdgfl3n7ua0f0pcvz04cwqp4lgmhv9p72eayusgchvxcmr82l5,False,1
38672,133454458557,566,572.0,14834,binary data,drep1ne7qj099vlqwspcjfgtyp0839uxa5k86wl0kp0l44ksp7zenth8,False,8
38673,61145054806973,566,581.0,278,binary data,drep1n6gwr6wsyhawt2lewpssmqqnfu4ss75h0stc25lkpsl2q72gycy,False,807
38674,606323490753,566,578.0,28,binary data,drep1nm3mpnnvtxvlmqt7lpnskm0clhtm7ngg4pm7qklv42j5qcvhhnw,False,46
38675,71704135122,566,566.0,3590,binary data,drep1nu929l5ev3elr89vyutv5s6gpdl5n5f4jnh6mzdwkz6rkqq5mdz,False,8
38676,37201294,566,574.0,78037,binary data,drep1nukj2haua0dfu80tpzss0wz66mc6lwwnzjtxwrq325s8qqs3g2c,False,1
38677,2623641756,566,560.0,51067,binary data,drep1nul76jw403d8vjn56crza9rystetpx5dvwj7hmd779ze6ueqkqt,False,1
38678,12066929718819,566,579.0,37045,binary data,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,False,69
38679,525280519,566,583.0,99518,binary data,drep1na633358c3t7qzdgmva0pujndzqw5c74mmu3nn362lqe2538df4,False,1
38680,591588259,566,568.0,66308,binary data,drep1nlxlwlvla4yrr35n4uve5khanf382w7xlzajfl2m8ysaj59rquj,False,2
38681,554985689,566,546.0,21756,binary data,drep15q4rllknnyn2yt7kdzvdg4upwhezvswcsyuqurh3a72jkd6klvc,False,1
38682,335187523503,566,582.0,3801,binary data,drep15qh3g7k907ru8aw3ct2mw6uyuxe5v8d6zzcz7pdck0gays4rq5x,False,5
38683,47008675712,566,577.0,52901,binary data,drep15z2zrh8un2smxx328hajphnhu9kqmghcxftnp3xc4m4jut898u7,False,1
38684,1801632891,566,583.0,33499,binary data,drep15z6gl94e3rnaku6hz39gzy6yn8hfwpy4lm36zmten34vv39gmn3,False,7
38685,2949434517634,566,579.0,59403,binary data,drep159gyj5naypamldy257r9g8hsmj8caxrjdw8j3ez0zl0qqu23zd6,False,27
38686,6904026578,566,582.0,75830,binary data,drep15xhrqd8cpt0cwnp3rd77qg9fq73mpvp438pl2pqkmnasvccr5la,False,5
38687,5498552752546,566,576.0,44748,binary data,drep158mfwdv7lvqzg0yrdxwhsmkq5406nmvw4yvjyyfcawlwus2eylt,False,97
38688,166418720179,566,569.0,16727,binary data,drep15ftv75chcll8fdhzntusav507jvddv97xuhujc2ewlxsv8t9sp4,False,6
38689,365668730,566,556.0,38710,binary data,drep15287ccp54c8jn7zt7jpldjp7yp9730zfu3x7vltqrck0jpg8dve,False,1
38690,640080791813,566,582.0,50669,binary data,drep1526vywz49jweqq39rvvw429vxcdpwvrwc33ycrdymv5jqeavazh,False,22
38691,728410144206,566,579.0,1913,binary data,drep15tv59ngt58zm9ps5dtg4v7a4mqztf57l8slkzfxdw2kfk8qdtdz,False,46
38692,256066952972,566,575.0,923,binary data,drep15td6lshfws8kezwkts6ysjacashk9y6ldl2v50klr3v8urfg02k,False,0
38693,118999886789,566,578.0,298,binary data,drep15t44tkj2h0x7p2n8ewufh4fsk754adlftngrefzgz587sgm4k45,False,22
38694,1301172,566,529.0,36,binary data,drep15v2a3djn6jp0efdr7q5ym9gndzj3gs83mtj0ngcvm73gugewgp2,False,0
38695,241912414,566,547.0,24148,binary data,drep15ve4z0r9zrdrecsnxcmsyep5g98yyh9vuddzvgs9vhahyqc9397,False,1
38696,10342225,566,558.0,41458,binary data,drep15vadnrvmpksyx62q8pja6elxzwaummp4fdycu84f4uqwch7gmad,False,1
38697,493786616988,566,582.0,33851,binary data,drep15dhxmqgz80u27n92lwmscgu38ddygvtvhwm7gzx50yxevakp3qh,False,16
38698,198094024,566,583.0,5608,binary data,drep1508rppkf6gv9rlx5uuyytj7k3mwf05c2mmw8hlpq43juzrzk8es,False,1
38699,1187438300,566,558.0,43216,binary data,drep15j27l4stcpv6gkrqk007jztlw6d8cqp7e4kp4ghhn32twncz7nn,False,1
38700,23321197587473,566,578.0,351,binary data,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,False,387
38701,11031915098939,566,583.0,38,binary data,drep15nvw9d6zr6m08dpckkx4d3g6dplc5vh7yhekyjw0vq07spk38ak,False,116
38702,12563185302365,566,583.0,9493,binary data,drep155cz0w692c98wgf46zq4cz8sg9z8ycdat3qd39egygz6k2yawm6,False,77
38703,1097044165571,566,574.0,3786,binary data,drep155mx8fszw892n4f0afmy8vern5takfkuycgdgkfxxd3fws4gmfk,False,21
38704,8801207,566,527.0,109,binary data,drep154r6hqyyhlhys69x05wekzhq2nhpw5g7k29dgn28chvu7nj90k4,False,0
38705,31038383197,566,574.0,79641,binary data,drep15hxx9tf7nwj8m3jv76h9npchu798009q3guc5ffsulrjgyjd0sz,False,1
38706,1490389474942,566,576.0,1776,binary data,drep156ve0n0022grgwz5yu49n6t0w60njz2veehux865e5e5kyfc0lq,False,21
38707,212686045880022,566,580.0,42031,binary data,drep15mr008j83j7n0aet3rfpw92trx24gc7hjmjdrk50fh9xslp09mx,False,72
38708,396952951734,566,571.0,71284,binary data,drep14qqaag69jsjkuyxz8tql8ev9ghuftdq04s3gxsa02hcqvg8d6s5,False,8
38709,3559066,566,529.0,4073,binary data,drep14q6ns48605zkf6u6mts8dahakcf38ys43x4m8z2yd84suqcf6c5,False,1
38710,6127340133119,566,582.0,1414,binary data,drep14qm80e579gf629ekr4snl7jrvxgr0qrqmg4aqgnggcmy7pgpysf,False,45
38711,264686712254,566,583.0,3540,binary data,drep14q7g8k8m4se5unp3tl4972hem6ut45zx0pwgqlre0rzuwuy72h4,False,11
38712,47113357303207,566,579.0,34,binary data,drep14pjm8ytt682wkp4jcegdj2yerkcy9a20xevvp7udlcd0ggjxdud,False,338
38713,69224230456,566,562.0,54937,binary data,drep14zng94573r7m45q3ztm7jc24rxd9s3s39re0cfyfy9hzxj73qy9,False,3
38714,13999298001,566,537.0,10435,binary data,drep14r3cfh2r3zvlq2hj5slt754eamvkwhpyg2q6gnlttqx274gvgnf,False,1
38715,11794198317,566,551.0,32452,binary data,drep14g32lj36uc2ja48tzkah0a82c78zgeaxmh0whpvuyt235u5tjrp,False,1
38716,7197214089008,566,577.0,15441,binary data,drep14gjqh5uez0x22ppmtc96znnltzkssd8cxn9n72zhln93cfemuc6,False,36
38717,25084456285,566,563.0,56969,binary data,drep14fy2x53c2alz82nhrv4zy38rt3ckn84uavfqqh2ncxhmkkc5hp5,False,1
38718,19878014268205,566,578.0,18909,binary data,drep14fs7kawaj8lk03e7595tkw04l5w7q7fypr9cms45p98vs6grces,False,35
38719,1863115270,566,562.0,54899,binary data,drep14t5em0542xgkqs5v64yadnma0q8q3lc0vagev23wvqey28m8zh3,False,1
38720,44857335781,566,577.0,79524,binary data,drep14t63upry4za808ashszv0ntcc8wu3h8zfyrtwgjzrnqnyxp3dlv,False,1
38721,105089929008,566,550.0,28641,binary data,drep14wfkpl0n8kyjxj8gfay8fpqcj8ezgvdcvgtqyf9g5amfwa0r6zj,False,1
38722,10436068443373,566,581.0,1003,binary data,drep143lxtf54ps3xe3sjtls06r6apndw779njp0m4n4m0m3xvynaq4c,False,181
38723,2533242242,566,573.0,60709,binary data,drep14nalsmdd8p3vgwl0zj27kf3qlgdd82ytpq3xs38f9dwu5g3w2vu,False,3
38724,1450813202,566,529.0,269,binary data,drep144wfkax4lcn9rwfp66z9l60a5ra58nlfwdvl8spenddr5t3m03n,False,0
38725,95752183965,566,559.0,49845,binary data,drep14htjan2w5sutfsjkv0fyvtgxeupjz0xkpcqwq8l76mv95h4wf98,False,1
38726,794452109927,566,572.0,73206,binary data,drep14cmcm8cj4deegmj4txax2n5dupm3ezz7yum5lx53jffaj33cmpc,False,0
38727,10530490574,566,583.0,79824,binary data,drep14m432q88dzhj96tfyzvhqk09agk8t05mxgqhqweada8tgagyglj,False,3
38728,85564313790,566,556.0,38145,binary data,drep14ua35t65qul2yt4s4vac80k2ps2c7fqvchenwh7ap4ng2adt8xs,False,1
38729,2283792634589,566,578.0,712,binary data,drep14l69ewnmc5h6uftda9ghs3mw49hdu7w93e9alhzxckp0v5pczql,False,58
38730,181080877521,566,578.0,40561,binary data,drep1kqakyccyrc8nns5hl6za3d9n84ce8sns3r2cm9z87ayljgzd4l3,False,28
38731,716442602519,566,583.0,40181,binary data,drep1kpn9sqltrlev2v00cuskway7sxhjy27wlxchcahsgqtw63aqvhh,False,13
38732,949654743,566,533.0,8788,binary data,drep1krv5688t5fqvqkfnwq0ushlyehqplkhwwlfcfk8wsf2n2nm0pse,False,1
38733,165948203642557,566,583.0,11,binary data,drep1kyppjlhz4lawh4g0ewx2d8a5l20t4yclfnppnuvdkmt7vccg836,False,958
38734,19846901772,566,574.0,130,binary data,drep1kycm43zxnjur3vku2eh4u5fv7uam57620qwnz58yusr8y022xl8,False,0
38735,55344835599,566,583.0,13112,binary data,drep1kyuy9qdrxe9gny69t8zgaxf4wcu4qtlfx3uegf2w4zu4zuc4evh,False,7
38736,511038834247,566,559.0,43193,binary data,drep1kxxdwqpenufkfdchkmd3vvdger40c3u6w6cdjw6mve3myhj9jut,False,4
38737,85830902240,566,578.0,12075,binary data,drep1kxetjk2yxfzxv3r26rttvur3gngwxhfpzfe4a8vxzg92cwyeu2q,False,21
38738,22340615790673,566,574.0,80499,binary data,drep1k2qw3q2h3ujl70cast8tcg7c97kc0t22u58d8acz9uv6ul9f7eh,False,9
38739,15383613839566,566,580.0,51674,binary data,drep1k2ugn98h8ly7dzzylpyrfmkqrl0pyry7zhlzjwn7uw0pulyfzk9,False,56
38740,5316784554,566,560.0,51972,binary data,drep1kd9dqcwf28vsl27ye2f7qfadfzn9azl5kkk2f5s86h95j4hwene,False,1
38741,1450590200541,566,583.0,4010,binary data,drep1kwquh5nf00lfhxmxafd6y6pgc25fvm0d8xx2rtaymtpjgyjagzn,False,20
38742,328746557016,566,574.0,46035,binary data,drep1kwggxe5nuv93pgvcpzcaeysarctepftskt0ah0j95sjz65wcuez,False,4
38743,57716057615514,566,581.0,23770,binary data,drep1k0p2sr3pl4ylu86y0dlamae9r9csdsuhfpec2mrgtckkqxph6e8,False,67
38744,2761704215787,566,582.0,51496,binary data,drep1ksgfshrd46ld4f84kzsl2pwgs85q5k03lw2ejxvg29rhsspedpm,False,22
38745,168214375917,566,543.0,17112,binary data,drep1ksvdan05m6xhdplekgy4gv9jnjgvv660uzlmlkder74mzcks5zh,False,6
38746,346608290862,566,574.0,15644,binary data,drep1ksd86wmjajshc6yvjyaur963827qnhfmtjfy0gjpl92eg3l9cl6,False,21
38747,557590891517,566,577.0,2211,binary data,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,False,90
38748,686024941207,566,561.0,25836,binary data,drep1k3m6nhttv64uvzgmf24fsul9je4ww6qj3gyqmzd2yg9a239p5hr,False,4
38749,33284376,566,559.0,48865,binary data,drep1kjctg6g40xt7yd29xzpnavwq95r2leuz6kk5nwywk0prw5hdqaj,False,1
38750,1120599221377,566,577.0,977,binary data,drep1knfjmx50fh4vsyznaefn4xl49pg9wdy2a463sr457mj5u92jrel,False,0
38751,5242726648984,566,577.0,438,binary data,drep1k5zdh24kmcdfnnl50yng9t7n33kq4mfzdetrh3ps2vx07famecw,False,28
38752,785948839539,566,581.0,2640,binary data,drep1k5unlp7snmuzkx3z7wwr0xtgc33sesuuf2aaxl0ramcazvulefk,False,14
38753,846035317,566,574.0,77496,binary data,drep1k4ngetj6rjlw26jrahfdka68ctjavzt7nex2atmymsynkewk5js,False,1
38754,287329725510,566,579.0,609,binary data,drep1k4h4cd5jknvcfeq5uuzqthpl7sdjxrwf9gn25tdk49qxyfhusgm,False,9
38755,440792701,566,559.0,40143,binary data,drep1kk777gl5k8u0986pnffxes0ksrdfqk0t3vxe6k4qxusy25ehxgh,False,1
38756,1863605889,566,583.0,101079,binary data,drep1kcrhgvxhudqwv5j35ukx4xmtu3y48qjm3xnd543t2zyhwkhjpd5,False,1
38757,444689771803,566,556.0,38607,binary data,drep1ke8ev9tcpc4xzaclyzt02eapfr9g6z9k9edzuanmyvrpwmxsjss,False,1
38758,1590780230528,566,578.0,7746,binary data,drep1kmc0z6709rkr2vt2mnhsf2mz0qg8zazc0uxrdnfgx48qxuewc3s,False,16
38759,83926246690404,566,577.0,155,binary data,drep1km69g7ksf8t5g0h9d9tkrcd2tezxelx0wtr76rv2mrkl5nzd6v3,False,1224
38760,3876764921,566,568.0,66183,binary data,drep1k7ukfqnmvle47qa5k5uyuldds3wy2zksrdaenfyhm2qjwc5rjf4,False,1
38761,51986116817,566,555.0,37057,binary data,drep1hq8m2e7cres897m4d5hlajdk4f8e8znmetscmlvrwpgp7gagl87,False,4
38762,134297870580,566,574.0,3864,binary data,drep1hqdzq9uvlcywrm8ukgyl8ql2erdvzargzdfr229qxpvzxp9g3v9,False,4
38763,2156506736,566,559.0,43348,binary data,drep1hppq52rxhgtkxhv055as06ndfjcxkxs5pu4pqjv5jngdxrapqr5,False,1
38764,3251134411312,566,580.0,24322,binary data,drep1hz3af6wgav29ue9e8tdlgr2kd4gpfned63rupkt9z9h7zueerle,False,40
38765,27686577063,566,558.0,46667,binary data,drep1hzc8mwlcyrghdjzts4zv4kdkzh6zay6zw2hpj5usm0mavm8ae8n,False,1
38766,54972278946,566,574.0,7627,binary data,drep1hz77guw64qrxzg768lmfee8xgpvxvtfacy5ujnm44gr7zrfzy8l,False,15
38767,1733904980777,566,579.0,1069,binary data,drep1h92sg90589pmhaexdfxz04w00lsaldpllvjf5wwa2d5j5pcehve,False,20
38768,2275761486,566,559.0,49127,binary data,drep1h9cdrvpewuqzwaqsdsfvee8py0pm97krg836zwcwcxv0gfr5ty6,False,1
38769,17970636932,566,546.0,21852,binary data,drep1hvsqurv0n52etf34sj6nqt7danlq63ewhq97jmm7ef275l25d8j,False,1
38770,44129730738816,566,576.0,197,binary data,drep1hvlx2cdu7ql8238dwhrjrncm43q3sl5hlmcmp24p0rcnzcwzcyd,False,64
38771,19850815909513,566,581.0,3282,binary data,drep1hsy55c300sxskmq0vssqgp8uahwhcdnxxevzysmd7gzmcgzgzsu,False,137
38772,304873220402,566,582.0,5521,binary data,drep1h3wz72hly530mwd07cnln59h9ztqlw3d6cl7fp30dc7n7f6zcj8,False,7
38773,2628694,566,527.0,902,binary data,drep1hjq8wx6effgg9angf9ddpwcljt5nupswukvql8qsgq9fscyscyk,False,0
38774,52973590410,566,577.0,85858,binary data,drep1hkmuptd7xcl0guyls036n2dc73ym3tl35du6lzwdl0y3svselwu,False,1
38775,88443024546,566,580.0,24914,binary data,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,False,16
38776,413675456,566,559.0,43500,binary data,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,False,3
38777,800384223,566,583.0,36915,binary data,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,False,1
38778,252672519611,566,582.0,14324,binary data,drep1h6l2ea5sq7u62v0a4sf3ru4zu7knvwm6px4twp2hvz2azu54xhp,False,12
38779,3182660113,566,583.0,99845,binary data,drep1ha8tmsyzhcm3wsqa7wrkfns8zayatw28hessxuytdj2wyj4ca43,False,1
38780,4009217849144,566,575.0,2084,binary data,drep1ha70n565q7nx7f6y78dvsa4m90h9u2ahup9kccrrsng922zdag3,False,42
38781,19600788825,566,529.0,3990,binary data,drep1hlgk29tyu0lyhtjruxnwhcysa0w0d8hn4f5ysea5jgvuguhg2hd,False,1
38782,82629031439,566,571.0,71645,binary data,drep1hlfmtt9jjqx9v85r9sw2tvxv6axgvmhqdhlkqdxypqph2xxya2k,False,5
38783,11925024836,566,574.0,13381,binary data,drep1cqt5fqzzt48n8e3uz0nxtqj8ea5zr2vssypt0xxvpp3fwgddsya,False,3
38784,9031841758,566,551.0,30226,binary data,drep1cpmdrvfdfc0dm745e47zpv5etpcyhgkvwgtx652hqlp0wjacnkl,False,3
38785,96943879,566,574.0,12556,binary data,drep1czz325trwzwfzpy7vwt2xh4hlv8enlfssd7j4mtl7x3ckyktpsd,False,1
38786,9167322272766,566,576.0,2057,binary data,drep1cx4vnd4zwg8r6j3c5lwvvtvv7y9rlyhlsxtrlq8e50he7a3g67q,False,57
38787,29540728,566,554.0,35757,binary data,drep1cfke7y7w0rjulrt7huynwrpsd9jpaaj8xekv2tywx2n8up3nmrj,False,1
38788,24149665726,566,572.0,51291,binary data,drep1cvul8vxdau4l65yrmf53gumn083sc6uv9vf763rlax5juqp2wd6,False,5
38789,14427585121,566,582.0,1478,binary data,drep1c0uv6z9uywhq2pslkj3sp8j0hzd2uyyzjt49y989rmucysxtd2j,False,3
38790,7709799478,566,558.0,46728,binary data,drep1c07jpcpt6324m5pfxl4v3p3h46rwv73f02rp5dnmgcr77uzcqf5,False,1
38791,223984826142,566,551.0,32094,binary data,drep1c3e65ewexytnyczk9aftyaktnf7srdzc5sjm9qcgjtdhjk6mwc5,False,12
