hash,bech32,name,ticker,valid_meta,itn,impersonator,active_stake,live_stake,owner_stake,delegator,block_epoch,total_block,block,margin,fixed_cost,pledge,reward_amount,pool_fee,reg_time,mithril,ros.0,ros.1,ros.2,ros.3,ros.6,ros.12,ros.18,ros.36,ros.73,cluster_name,cluster_order
fd2a060be85493dfdb03eecb6343a76636823d223d680a202b900f65,pool1l54qvzlg2jfalkcram9kxsa8vcmgy0fz845q5gptjq8k20kzg2r,RADAR Stake Pool,RADAR,True,False,False,3588631884544,3589699829581,117099969945,135,264,1407,4,0.01,340000000,100000000000,688176356715,96068888771,1617326273,False,0.0341,0.0147,0.0185,0.0173,0.0186,0.0198,0.0186,0.0212,0.0230,,
472314c0412e6cf715366ad460cc3560a6c6314cbd9787b481e9d23a,pool1gu33fszp9ek0w9fkdt2xpnp4vznvvv2vhktc0dypa8fr53lc9pc,Arcadia's TESLA Pool,TESLA,True,True,False,3575431387413,3576142453837,262105788418,189,337,1885,6,0.01,170000000,200001000000,1064087114404,107886073267,1596168351,False,0.0394,0.0109,0.0173,0.0194,0.0183,0.0192,0.0218,0.0219,0.0237,arcadiastakepool.com,1.0
fd2ce4f1b300eee8dabf70b010f23a9f2650f18c1f8d3ecf823f5423,pool1l5kwfudnqrhw3k4lwzcppu36nun9puvvr7xnanuz8a2zx4jaek5,ADOPTion Stake Pool,ADOPT,True,False,False,3709469681648,3560612650656,23516252098,268,333,1388,6,0.042,340000000,250000000,677485468925,142228420776,1601680703,False,0.0324,0.0150,0.0189,0.0178,0.0166,0.0243,0.0235,0.0196,0.0210,adafrog.io,6.0
2f09336a66c36d0df40dc42f2454fe4f4311c23d312e3683be434081,pool19uynx6nxcdksmaqdcshjg487fap3rs3axyhrdqa7gdqgzgxss4y,JAPAN,JAPAN,True,False,False,3539774470927,3541906488134,70427961355,99,354,7180,3,0.05,340000000,50000000000,4911775288118,378554801074,1596064031,True,0.0426,0.0358,0.0179,0.0263,0.0240,0.0256,0.0247,0.0233,0.0243,tokyostaker.com,0.0
029378e3fa199ee6510325406a7eb7d5001927c6294db06b53049499,pool1q2fh3cl6rx0wv5gry4qx5l4h65qpjf7x99xmq66nqj2fj5g6u9z,AssurancePool,ASTCH,True,False,False,3296019561789,3494986949178,15461782694,228,62,871,6,0,170000000,5000000000,305972256149,12422547922,1616993147,False,0.0250,0,0.0138,0.0156,0.0241,0.0248,0.0249,0.0251,0.0249,,
19cb138eab81d3559e70094df2b6cb1742bf275e920300d5c3972253,pool1r8938r4ts8f4t8nsp9xl9dktzapt7f67jgpsp4wrju39xrdnaye,Fresco Pool,VENUS,True,False,False,3486524772293,3493985870293,73384741720,201,347,1778,2,0.0085,340000000,70000000000,923950006765,123903071917,1596125191,False,0.0345,0.0292,0.0183,0.0196,0.0172,0.0184,0.0163,0.0215,0.0239,,
78373839385285b7a61841de8b3802d539274ac0de16c3a0bf2fe877,pool10qmnswfc22zm0fscg80gkwqz65ujwjkqmctv8g9l9l58wqtelgg,WAAUS,WAAUS,True,False,False,3506467927147,3488049881950,101271414850,460,344,2991,5,0.008,170000000,30000000000,2012154634215,113532600260,1596093551,False,0.0436,0.0338,0.0300,0.0263,0.0251,0.0242,0.0229,0.0223,0.0221,,
dc6f409d5bd30a59b7b1f0f7969d83b01758e55d3b4e5b7b487532b8,pool1m3h5p82m6v99nda37rmed8vrkqt43e2a8d89k76gw5ets0gdyag,BankerLabs Pool,BANK,True,False,False,3475918196101,3477653098728,10000735777,1341,201,371,2,0.045,340000000,10000000000,111934109884,72567095011,1631756177,False,0.0199,0.0301,0.0227,0.0151,0.0214,0.0152,0.0140,0.0140,0.0125,,
d53f25f8c318719e2c5408725d439c73e5898d9743d346734f6a5e3a,pool165ljt7xrrpceutz5ppe96suuw0jcnrvhg0f5vu60df0r5mt0x0c,99% CSWAP DEX ISPO Pool [CSWP1],CSWP1,True,False,False,3570685804258,3467912682138,57735948524,554,191,855,5,0.99,340000000,1000000000,3295723858,390658618752,1663410515,False,0.0004,0.0004,0.0002,0.0002,0.0003,0.0003,0.0003,0.0002,0.0002,cswap.info,0.0
079c374160b0ae34a5a20b8e95a5b5c8766239b2984f13d7ab962791,pool1q7wrwstqkzhrffdzpw8ftfd4epmxywdjnp8384atjcnezchv242,Spectrum Pool,SPEC,True,False,False,3382595679090,3457587211467,526194888131,318,308,2674,7,0.01,170000000,314000000,1448624639904,107430909028,1597248391,False,0.0374,0.0343,0.0190,0.0267,0.0243,0.0244,0.0239,0.0243,0.0250,,
a3a542bf3a44361dad63349afcef16797afb957d1354e77bc0d37846,pool15wj590e6gsmpmttrxjd0emck09a0h9tazd2ww77q6duyvg8lyum,Husky pool,HUSKY,True,False,False,3238387872188,3439837366809,32027520385,1072,315,3003,0,0.03,340000000,10000000000,1722340627624,161704026920,1597844741,False,0.0412,0.0003,0.0082,0.0108,0.0214,0.0220,0.0201,0.0190,0.0209,huskypool.com,0.0
6a4a39566f5c45f0f6de34ef5e674b892e517ddeebd4eafcfd8583ef,pool1df9rj4n0t3zlpak7xnh4ue6t3yh9zlw7a02w4l8askp77up25rt,VEGASPool,VEGAS,True,False,False,3409639946729,3407505906001,227780613936,1027,337,1475,1,0.02,300000000,100002000000,728711963830,126604052429,1596061431,True,0.0318,0.0087,0.0049,0.0086,0.0136,0.0223,0.0213,0.0204,0.0227,,
68d8505aea5a000e630f904f8741c1deec9135a729e5df770fe3b659,pool1drv9qkh2tgqqucc0jp8cwswpmmkfzdd898ja7ac0uwm9j5d44tq,Nimuë Lady of the Lake Pool,NIMUE,True,False,False,3456173527183,3395401539866,1030667403085,105,266,623,2,0,170000000,1000000123456,207146669611,72420001520,1616359075,True,0.0289,0.0039,0.0040,0.0142,0.0148,0.0172,0.0196,0.0210,0.0222,,
37a4728a33f13c83c0967ea7dbe06eb3437bbb4d26d671c5093f3e4b,pool1x7j89z3n7y7g8syk06nahcrwkdphhw6dymt8r3gf8ulyksrzh5t,Allincrypto,ALLIN,True,False,False,3363578784875,3348538244147,3430325730,383,219,791,2,0.015,340000000,2550000000,293999033022,76830244438,1632310188,False,0.0245,0.0233,0.0156,0.0182,0.0209,0.0237,0.0176,0.0174,0.0210,itcpool.github.io,3.0
0ec6869e13bb1f39c8be3611e7cc00ba1ec2a22d7e4b197cec9aa2e3,pool1pmrgd8snhv0nnj97xcg70nqqhg0v9g3d0e93jl8vn23wxtsxz53,CALM,CALM,True,True,False,3344686159056,3347441883396,101678295405,305,353,4707,1,0.015,170000000,100000000000,3541939640055,160521766876,1596072571,False,0.0463,0.0515,0.0315,0.0276,0.0277,0.0291,0.0258,0.0243,0.0261,stakecool.io,1.0
693cb17b244a81dfaa589c2a076ea604e35462a3915a28d6c98685c9,pool1dy7tz7eyf2qal2jcns4qwm4xqn34gc4rj9dz34kfs6zuju477k7,Capital Stake Pool - live long and prosper.,CSP,True,True,False,3393431148575,3336490821768,10354438345,248,344,1331,3,0,340000000,10000000000,674024427944,104743311659,1596071791,False,0.0337,0.0423,0.0307,0.0294,0.0244,0.0283,0.0244,0.0206,0.0214,,
a54db65c3594c5e0ddd8ff5e5e30409ce38bd2bfba8821ad42999a8c,pool154xmvhp4jnz7phwcla09uvzqnn3ch54lh2yzrt2znxdgc4trp8x,Frogs on Cardano,LEAP,True,False,False,3284168796775,3285135480072,106427378,70,13,27,4,0.0199,170000000,100000000,3252083537,3620568058,1732734381,False,0.0117,0.0081,0.0064,0.0095,0.0111,0.0107,0.0137,0.0117,0.0117,,
91d030730d73b037e1c230d6e8bd80c05687c9bf1efbc051de22d803,pool1j8grqucdwwcr0cwzxrtw30vqcptg0jdlrmauq5w7ytvqx6nf5np,Da VINCI pool,VINCI,True,False,False,3283216870213,3284279651847,309695142820,84,284,817,4,0.01,170000000,250000000000,342935666385,81459028018,1608055716,False,0.0280,0.0200,0.0240,0.0254,0.0187,0.0174,0.0220,0.0229,0.0235,vincepool.com,1.0
18652168f6def2b2184bd8e0b1b9023fcc9d31edf3008714e3a18e3c,pool1rpjjz68kmmetyxztmrstrwgz8lxf6v0d7vqgw98r5x8rc50jrdf,Dew Staking Solutions,DEW,True,False,False,3278610758765,3282312721197,131547801089,1422,336,3021,9,0.02,340000000,105000000000,1889317640176,152520382482,1596457431,False,0.0422,0.0397,0.0278,0.0265,0.0250,0.0202,0.0173,0.0139,0.0184,dew-stake.com,0.0
7ed358aeebfc6d9ea28fd8fec077c7359c8f5fa3df2aea10438dbd26,pool10mf43thtl3keag50mrlvqa78xkwg7harmu4w5yzr3k7jvw0ap43,JORGE,JORGE,True,False,False,3293277464252,3276685967651,176479196944,384,313,1379,1,0,190000000,1000000000,674378387629,92169927574,1596168031,False,0.0335,0.0358,0.0196,0.0143,0.0184,0.0227,0.0227,0.0202,0.0235,,
398964318c3664acd3a17d6d0f29a74b6d9a8200cde2f875629906b9,pool18xykgvvvxej2e5ap04ks72d8fdke4qsqeh30satznyrtj88634d,TeqWyse Stake Pool,TQWS,True,True,False,3260114521022,3260470790084,1298440903690,64,330,1130,4,0,340000000,1015000000000,565221434320,113484144639,1596060931,False,0.0312,0.0004,0.0004,0.0058,0.0056,0.0128,0.0156,0.0137,0.0146,,
40183423c226189d508db4b21bf94b790cf4d096134a9afbc2bd5318,pool1gqvrgg7zycvf65ydkjeph72t0yx0f5ykzd9f477zh4f3smwk997,Sandstone,SAND,True,True,False,3312143080028,3257118911986,810039013701,504,350,3538,3,0.02,340000000,810000000000,1836649210423,157089443069,1596305751,False,0.0347,0.0160,0.0082,0.0056,0.0135,0.0167,0.0160,0.0144,0.0210,,
28f85efe5e9d3b3d8a0f4950117e47b7415a92f80d69bfb64cfb4d8b,pool19ru9alj7n5anmzs0f9gpzlj8kaq44yhcp45mldjvldxck8f6yg6,XRAY | Network,XRAY4,True,False,False,3273299579609,3256079555833,1001015124,840,245,4463,3,0.01,340000000,1000000000,2411685055468,84378242780,1631471017,False,0.0349,0.0161,0.0082,0.0135,0.0189,0.0194,0.0186,0.0215,0.0219,xray.app,3.0
39654d8b4eebd091f6ce64d4be8fc05c5e50187b821b9a334076ce55,pool189j5mz6wa0gfrakwvn2tar7qt309qxrmsgde5v6qwm892n6re3v,CCJ,CCJ,True,False,False,3236237801485,3232410810650,100001592419,55,343,3985,3,0.048,170000000,100000000000,2958800975264,250185156501,1596637131,False,0.0466,0.0117,0.0156,0.0248,0.0222,0.0216,0.0205,0.0207,0.0249,cardano.ipclub29.com,2.0
adef0d0f8e9f3a9aa450d98e5db372fa817212929889657f2f89cfab,pool14hhs6ruwnuaf4fzsmx89mvmjl2qhyy5jnzyk2le03886kj6z9yp,OKAYAMA,OKYM,True,False,False,3229476977428,3230608413337,2183864690,17,276,930,7,0.007,340000000,1000000000,386435402364,95881035774,1625802514,True,0.0296,0.0409,0.0286,0.0245,0.0192,0.0158,0.0178,0.0193,0.0207,,
c58e3004c1f48f620b8bb1e9a4cd88d9cd006f972a94eb67288ab369,pool1ck8rqpxp7j8kyzutk856fnvgm8xsqmuh922wkeeg32ekjjrvtc0,Infinia Stake Pool Fukuoka,ISPF,True,False,False,3227830182017,3228250895936,936254973,30,218,1078,2,0,250000000,168000000,476329560176,67126590616,1644813258,True,0.0290,0.0268,0.0269,0.0214,0.0115,0.0172,0.0181,0.0186,0.0206,infiniastakepool.com,0.0
5b9a5633289c52003d359bce18f77f571a701fd3942a52bde3262558,pool1twd9vvegn3fqq0f4n08p3aml2ud8q87njs49900rycj4sr5hhcy,ADA Ocean Australia,AOAUS,True,False,False,3231281066813,3223583798593,73416904286,269,323,1354,4,0.01,340000000,60000000000,740249643854,116653530532,1597869691,False,0.0333,0,0.0245,0.0246,0.0165,0.0159,0.0125,0.0119,0.0154,,
868dab7d64c04c03aae405fe0ffc128829f56ceea94a862f9530d2c5,pool1s6x6kltycpxq82hyqhlqllqj3q5l2m8w499gvtu4xrfv29c0q2q,Loot Pool,LOOT,True,False,False,3218568241667,3217260044241,10038831416,1972,341,3275,4,0.0199,340000000,10000000000,2122588533781,154545132397,1599335394,False,0.0440,0.0163,0.0204,0.0190,0.0205,0.0212,0.0192,0.0216,0.0207,,
d505cad035397e1e102baa61cc5107f9505bf6ad6b7ff81eb2fc031b,pool165zu45p489lpuypt4fsuc5g8l9g9ha4dddlls84jlsp3k4vsw9p,Berry,SWEET,True,False,False,3203947951446,3204303221072,5735142952,5,219,673,2,0.05,340000000,2000000000,245799442562,81494319154,1646203531,False,0.0253,0.0003,0.0081,0.0054,0.0107,0.0200,0.0156,0.0146,0.0184,twitter.com/Berry_Chann,0.0
7fe4d9c44e85fcc958c9d2d547d551fd004a9fc63c60bf6cfda46461,pool10ljdn3zwsh7vjkxf6t250423l5qy487x83st7m8a53jxznrkw5g,FORTUNE Pool,FORT,True,False,False,3182164198490,3182164198490,685021087339,66,165,722,0,0.005,340000000,1200000000000,454119247935,58342218259,1597346771,False,0.0244,0,0,0,0,0,0,0,0,poolpros.tech,1.0
bf9fe7384d2f62efc04a329ae9a1e39f9990eb6841be8738bcf405d4,pool1h707wwzd9a3wlsz2x2dwng0rn7vep6mggxlgww9u7szagx8elcn,Berry,SOUR,True,False,False,3177940044762,3179005853645,5517114013,4,223,664,4,0.05,340000000,2000000000,235912746664,81996403385,1648186495,False,0.0245,0.0160,0.0200,0.0187,0.0135,0.0115,0.0167,0.0139,0.0164,twitter.com/Berry_Chann,1.0
31cb0848348e7025dfab4acaef57d52d2879c051082929be9ad46a14,pool1x89ssjp53eczthatft9w74749558nsz3pq5jn056634pgt5m58s,HOPE2,HOPE2,True,False,False,3162250857570,3165363255589,504437981,36,109,382,7,0,340000000,100000000,195182943453,38068761114,1605529915,False,0.0383,0.0253,0.0211,0.0198,0.0227,0.0234,0.0217,0.0204,0.0195,cardano.ipclub29.com,6.0
e8e00995c7f3820fedf01e75a443c56e20f96ddcf9168b662ce2fdcd,pool1arsqn9w87wpqlm0sre66gs79dcs0jmwulytgke3vut7u62lttu7,Latino_Staking_Pool,LATIN,True,False,False,3116860752863,3156573051765,55881268435,469,321,1079,2,0.018,170000000,50000000000,554330045380,100859946640,1596845871,True,0.0350,0.0263,0.0211,0.0193,0.0211,0.0234,0.0256,0.0210,0.0220,,
a2563027d23bdd4f7f29ff566d68cf78137e54f1ea8af46c3e01e819,pool15ftrqf7j80w57leflatx66x00qfhu483a290gmp7q85pjxrf480,Infinia Stake Private Pool,ISPP,True,False,False,3116863114757,3117247523412,1211906131,6,148,464,2,0,340000000,168000000,148118240904,49640000000,1681136227,True,0.0222,0.0004,0.0088,0.0116,0.0145,0.0138,0.0155,0.0171,0.0196,infiniastakepool.com,2.0
da50099e7aa1d926e1888990b1c404caf554dd6f68a1cb0322999d1d,pool1mfgqn8n658vjdcvg3xgtr3qyet64fht0dzsukqeznxw36z8g2k6,Cardanoscan Pool 2,CSN2,True,False,False,3100796806007,3110351984404,11623649044,111,195,507,4,0.0189,340000000,10000000000,168375267280,68818979909,1605200413,False,0.0220,0.0086,0.0170,0.0115,0.0186,0.0159,0.0161,0.0168,0.0179,csn.cardanoscan.io,1.0
0dbd895b0d875c64aa8d76fefcfc8765e46f383e983b38464eeafb3c,pool1pk7cjkcdsawxf25dwml0ely8vhjx7wp7nqans3jwatanceyqae0,RIOT,RIOT,True,False,False,3101035542465,3102103404558,614382699351,258,334,1573,0,0.02,250000000,600000000000,810134334934,120163091704,1596061791,False,0.0375,0.0191,0.0318,0.0304,0.0291,0.0228,0.0239,0.0216,0.0230,,
96cd4a3a846cad3a99b43a3632990ba2eba9a2153f736f78ab2ab3e1,pool1jmx55w5ydjkn4xd58gmr9xgt5t46ngs48aek779t92e7zcqfw97,AAATO,AAATO,True,False,False,3119689159472,3082237982732,86820274377,424,182,706,3,0.01,340000000,20000000000,252471172572,63756003332,1665162257,False,0.0247,0.0003,0.0123,0.0081,0.0180,0.0139,0.0147,0.0165,0.0205,,
738585e4df0f9fb93dec66a9bfddd770f309d0f029bd2fd570732c8f,pool1wwzctexlp70mj00vv65mlhwhwresn58s9x7jl4tswvkg77eu7n7,UKADA,UKADA,True,False,False,3076231871419,3077653483560,103052564479,603,318,2647,2,0.01,340000000,100000000000,1856309066426,126941561115,1596411991,False,0.0434,0.0257,0.0172,0.0115,0.0144,0.0182,0.0190,0.0167,0.0189,,
acfdedecd7d754d2d9f4977626ba0e82ba465892c9f98f7f2d2d0e1d,pool14n77mmxh6a2d9k05jamzdwsws2ayvkyje8uc7led958p63at3aj,FIVE SecureStaking.io,SECUR,True,False,False,3195942526659,3054639540257,202467046289,95,97,364,3,0,170000000,200000000000,144271649973,20060000000,1625036146,False,0.0294,0.0543,0.0268,0.0191,0.0269,0.0235,0.0234,0.0232,0.0250,cardano.securestaking.io,4.0
59d12b7a426724961607014aacea1e584f3ebc1196948f42a10893bc,pool1t8gjk7jzvujfv9s8q992e6s7tp8na0q3j62g7s4ppzfmccus4jk,[DEAD]POOL,DEAD,True,False,False,3053163684355,3053930609687,366364182142,410,335,1882,1,0.03,340000000,340000000000,1095375001494,145936387599,1596271831,False,0.0374,0.0337,0.0211,0.0281,0.0253,0.0167,0.0152,0.0148,0.0170,,
ba67e271c925f7b066a00f4c9cbb9f27b13cef1ab02cca4c245c8acc,pool1hfn7yuwfyhmmqe4qpaxfewuly7cnemc6kqkv5npytj9vcrskh6j,MaximumMint,AMINT,True,False,False,3055236492354,3047819182881,50097556686,231,305,1123,3,0.025,340000000,50000000000,562954791242,120244167487,1598287270,False,0.0340,0.0171,0.0129,0.0171,0.0157,0.0184,0.0175,0.0188,0.0185,cardanomint.com,1.0
4042098128e6161d238f01ff474ae4cbe6451c82498b1bd8713d7098,pool1gppqnqfguctp6gu0q8l5wjhye0ny28yzfx93hkr384cfsezru0f,CArdano Pools EXplained,CAPEX,True,False,False,3046881147997,3047535040073,206987861359,1302,347,4608,4,0,340000000,150000000000,3281769070401,129146541658,1596105731,False,0.0458,0.0174,0.0087,0.0116,0.0178,0.0181,0.0213,0.0235,0.0221,,
a8e7694babce860ef92536f2243a7929667bffb74789bc12e2b5f90f,pool14rnkjjate6rqa7f9xmezgwne99n8hlahg7ymcyhzkhus758r3h7,DEGA ISPO,DEGA1,True,False,False,3054670329134,3016655628752,2111219791,845,136,1842,3,0.99,340000000,1000000000,7842449771,814564327048,1684894808,False,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0002,,
a4b576a73fd6342c0ce8e44a040686b0e0ad54932df6724efd2364b3,pool15j6hdfel6c6zcr8gu39qgp5xkrs264yn9hm8ynhaydjtxvmznxq,💡 ADA Skepsis 💡,ASKP,True,False,False,3001697693888,3002380183300,20372672170,130,251,961,4,0,260000000,20000000000,389130036247,81188891100,1612493181,True,0.0296,0.0287,0.0468,0.0318,0.0305,0.0270,0.0265,0.0267,0.0243,,
6fb41f0933511a0a7bc2aba0cdcfeaf9ab837630a303f4f2ec19c097,pool1d76p7zfn2ydq577z4wsvmnl2lx4cxa3s5vplfuhvr8qfw8hd05j,⚡ KysenPool Thunder 2 ⚡,KYSN2,True,False,False,2979808250562,2981229318294,13688866468,203,328,4493,5,0.019,340000000,100000000,2949207639980,168143664014,1605530955,False,0.0435,0.0263,0.0220,0.0177,0.0194,0.0182,0.0193,0.0173,0.0173,kysenpool.io,1.0
9af540f1fa5fd08967b919cfa525b2e14ed68c66e95d3746d5fdd2c4,pool1nt65pu06tlggjeaer8862fdju98ddrrxa9wnw3k4lhfvgrrgt85,PoolFixAda,FIXA,True,False,False,2955726858271,2957430757709,25018871166,37,249,741,4,0,340000000,25000000000,273791147088,83667344973,1635986051,False,0.0239,0.0270,0.0271,0.0182,0.0138,0.0137,0.0160,0.0158,0.0191,,
01df29429173d263c7533a22742dae19f16a08798b7a57873c34cf58,pool1q80jjs53w0fx836n8g38gtdwr8ck5zre3da90peuxn84sj3cu0r,Switzerland Investment,000,True,True,False,2952710835187,2956107813647,182799164512,1041,303,2605,5,0,170000000,20000000000,1135119540110,88426890339,1596060271,True,0.0306,0.0282,0.0226,0.0242,0.0277,0.0282,0.0248,0.0227,0.0277,,
bca52a1ea803c93025fa43e3aed7af82c3b2bfb01b530b07b0048c9a,pool1hjjj584gq0ynqf06g036a4a0stpm90asrdfskpasqjxf5948ygv,SAGE Cardano Staking,SAGE,True,True,False,2954932005739,2953676354377,1225045948593,257,338,1628,4,0.01999,340000000,1000000000000,861161382357,135498998841,1596094931,False,0.0376,0.0535,0.0266,0.0208,0.0239,0.0202,0.0170,0.0185,0.0207,,
30b950b3afb549a467966978c67e2b8c0e03f7e2776e9a7a84a265ac,pool1xzu4pva0k4y6geukd9uvvl3t3s8q8alzwahf575y5fj6cnkd5y2,ARB pool,ARBP,True,False,False,2887059596064,2882650010775,58795728432,16,156,471,0,1,170000000,22000000000,66937443034,134177599009,1675088566,False,0.0091,0,0,0,0,0,0,0,0,,
03f79dedaead96339d36df69158116e83208b938afb5fcd0a30e5b5c,pool1q0memmdw4ktr88fkma53tqgkaqeq3wfc476le59rped4cu8tn4h,Joey Stake Pool,JOEY,True,False,False,2876593241708,2876948543210,30500386766,394,346,1623,5,0,340000000,25000000000,993041392563,116960000000,1596089071,False,0.0383,0.0004,0.0050,0.0095,0.0142,0.0119,0.0137,0.0192,0.0204,,
3a0903012e156471ee2cfdf5af79902cd5108d891f90ec9cfbbce9ce,pool18gysxqfwz4j8rm3vlh6677vs9n23prvfr7gwe88mhn5uudgx9ng,ADA Pool Europe,EUR,True,False,False,1537230327140,2860855717236,20703760253,263,89,304,3,0,170000000,10000000000,105816992891,15130000000,1637103650,True,0.0265,0.0267,0.0357,0.0569,0.0479,0.0364,0.0343,0.0276,0.0247,,
73e07624a0864a77b39f4404ce41d13bdedd37f8f3adc80dfd0305f1,pool1w0s8vf9qse980vulgszvusw3800d6dlc7wkusr0aqvzlz75qgqg,Linkberry,LIBE,True,False,False,2857489501532,2859408251042,33352358393,38,59,198,1,0.15,340000000,100000000,41189271630,31850867696,1714557946,False,0.0163,0.0232,0.0194,0.0156,0.0182,0.0183,0.0192,0.0171,0.0163,linkberry.info,1.0
03e5b1d3dc6da6101ed402d0ba310d900a110c59627472eb4e34ce24,pool1q0jmr57udknpq8k5qtgt5vgdjq9pzrzevf68966wxn8zgz7qy3w,EPOCH Stake Pool,EPOCH,True,False,False,2896877284012,2834962157907,1101442847135,214,305,3125,5,0,270000000,50000000000,1362394181977,135131658386,1610768222,False,0.0300,0.0022,0.0067,0.0174,0.0174,0.0173,0.0185,0.0171,0.0250,stake1uxf5wzv8vcjxzra466jtlnuhankg48nclr9m3tfv8dvt6ss23h0hm,1.0
33804ceb7f4add2479faee0544c802f2369a81a4c94a284bef8f6a3e,pool1xwqye6mlftwjg706acz5fjqz7gmf4qdye99zsjl03a4ru68ghee,AdaNet.io,ANET,True,False,False,2828916659043,2830379163892,721271321953,37,316,1034,4,0.02,170000000,100000000000,505226251472,103408812924,1596748071,True,0.0334,0.0138,0.0092,0.0062,0.0147,0.0197,0.0186,0.0227,0.0242,,
3d32cae041dd2f829b8d550dfc0a9fb867f5484b0761ada0dc902d9f,pool185ev4czpm5hc9xud25xlcz5lhpnl2jztqas6mgxujqke7j5mdzc,Cardano Al dia,ALDIA,True,False,False,2796263438308,2818009077864,5090459168,1262,252,701,4,0,340000000,1000000000,263344748628,85000000000,1630621544,False,0.0234,0.0097,0.0098,0.0161,0.0192,0.0174,0.0169,0.0139,0.0171,,
22ab39540db22349b1934f5dcb7788440c33709ea9fdac07fb343395,pool1y24nj4qdkg35nvvnfawukauggsxrxuy74876cplmxsee29w5axc,ADA Capital•🌍ADACT•👽CardanoBI•⚡Orcfax•ADA•METERA,ADACT,True,False,False,2768047298734,2769751095921,143864436930,98,127,893,3,0,170000000,130000000000,419790127154,45902330521,1631208423,False,0.0315,0.0240,0.0144,0.0176,0.0242,0.0238,0.0213,0.0195,0.0177,,
2bfa5943dfb17ecd8e681e7ce568e22ac45340a417bdde358e3f5159,pool190a9js7lk9lvmrngre7w268z9tz9xs9yz77audvw8ag4jerfdhx,307Pool,307,True,False,False,2735647220790,2736002449789,115988567313,151,346,2507,0,0.03,340000000,100000000000,1600482670244,157291596770,1596063351,False,0.0404,0.0004,0.0143,0.0159,0.0175,0.0174,0.0163,0.0147,0.0182,,
7d89d3f11170f5874c5b781b80864be392edcd9c8715ccce18155a8f,pool10kya8ug3wr6cwnzm0qdcppjtuwfwmnvusu2uenscz4dg7pl07qv,wavepool.digital,WAV2,True,False,False,13887851380809,2734964887241,710753981507,10,304,14118,6,1,340000000,10000000,0,9651655317344,1617291582,False,0.0001,0,0,0,0,0,0,0,0,wavepool.digital,3.0
443e35eb7bfca00b092bd4daf079de42924b982636a12aa53a3994ab,pool1gslrt6mmljsqkzft6nd0q7w7g2fyhxpxx6sj4ff68x22kwx6unm,Goofinator Pool,GOOF,True,False,False,2718402884364,2715037395593,68795385651,190,115,268,3,0,170000000,50000000000,84556698054,32810000000,1640806664,False,0.0257,0.0644,0.0342,0.0341,0.0306,0.0266,0.0281,0.0268,0.0246,,
c65ca06828caa8fc9b0bb015af93ef71685544c6ed2abbb7c59b0e62,pool1cew2q6pge250exctkq26lyl0w95923xxa54thd79nv8xy9j3xe6,Arrakis,ARRA,True,False,False,2697457753870,2693383046167,1025561854318,81,331,1603,4,0.02,170000000,50000000000,811857766265,108080344423,1596120731,False,0.0345,0.0236,0.0117,0.0094,0.0166,0.0193,0.0207,0.0210,0.0202,,
578ce876fe97ffc5f2f999d9ff4199a2bc7bfaf732e648471fac4ed2,pool127xwsah7jllutuhen8vl7sve5278h7hhxtnys3cl438dyhuwgjg,ARTZ Pool,ARTZ,True,False,False,2698567223735,2691271441419,2027539728924,160,315,1903,0,0.02,340000000,1500000000000,1032044827948,139882916252,1602299224,False,0.0403,0.0588,0.0292,0.0228,0.0213,0.0198,0.0177,0.0157,0.0225,,
2ee95f38aeb601ba5f1058b5e4fc95e604f14031681959969a313902,pool19m547w9wkcqm5hcstz67fly4ucz0zsp3dqv4n956xyusy4dlpue,Wingriders - 1,WRM01,True,False,False,2743896333072,2672790865588,5221751639,375,140,713,3,0.01,340000000,100000000,250242050542,49447139982,1685457091,False,0.0264,0.0099,0.0149,0.0101,0.0163,0.0237,0.0234,0.0218,0.0234,,
b31af8dc07b05f799805f82853f69dd8d9de48bb89f4371bc46f5cc9,pool1kvd03hq8kp0hnxq9lq598a5amrvauj9m386rwx7ydawvjdskwnh,STAKE for CAKE,CAKE,True,True,False,2620970025373,2668033228716,170942145333,416,291,882,3,0,170000000,125000000000,404574940048,85190557969,1596072691,True,0.0310,0.0542,0.0342,0.0307,0.0271,0.0235,0.0232,0.0230,0.0239,,
f8e64037e3917cd7cb94969a5374e11b9e6c939b4b69118a8eb4509f,pool1lrnyqdlrj97d0ju5j6d9xa8prw0xeyumfd53rz5wk3gf7czqzjz,Tygar,TYGAR,True,False,False,2662157484258,2664152239553,110550631615,574,296,1198,5,0.01,340000000,100000000000,556410483549,105506507065,1613076491,False,0.0326,0.0398,0.0299,0.0198,0.0284,0.0176,0.0168,0.0151,0.0179,,
ea1c4a7568c542b445d70ffa620947455a86427d3f7965c0585d8073,pool1agwy5atgc4ptg3whplaxyz28g4dgvsna8auktszctkq8xmtl7dh,A Cardano Pool Named 8964,8964,True,False,False,2625545734008,2643283642578,101856051973,9,60,177,3,0,170000000,89640000000,55875700277,10224236376,1719880729,True,0.0238,0.0258,0.0363,0.0329,0.0366,0.0306,0.0266,0.0252,0.0238,,
