hash,bech32,live_stake,tx_hash,tx_time,drep_bech32,from_bech32,from_hash,from_has_script,from_given_name,from_image
e1f5ebfeab860a5c13a8ed1751e665a2229ebb5ee18c8adbebbd54299d,stake1u867hl4tsc99cyaga5t4ren95g3faw67uxxg4klth42zn8gw7af43,14132713,e57152e61d8c0ced3be71c6b096e8dee884e3b3a2a430e57153e3b6a30ac2a19,1741874353,drep19e3t86jddnsm2qh59tqv6skppnyqm5z5d6de82u5dr8hup7pwq0,,,,,
e145f264583c9d6a55c0beed3ef871c426ea81388fe249193243a0b46f,stake1u9zlyezc8jwk54wqhmkna7r3csnw4qfc3l3yjxfjgwstgmcqa2xry,896062636568,2421558d99106fa80afa46769baa282a7201d88a02df6b9d1355e0d931ebada8,1742001801,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,,,,,
e101fdfe75d5e068e897a60e281b67bd46daf8fcc3c60cbc460a984754,stake1uyqlmln46hsx36yh5c8zsxm8h4rd478uc0rqe0zxp2vyw4qnys50k,225968964126,403db14d32c9d5eb30cd4fce93b53ee3b02efbaa051d91f234a9f683fabc797f,1725701320,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,,,,,
e15d17c8778fa63e6b0e649a9620d39bc0a7cf630687ce3dd59844ef58,stake1u9w30jrh37nru6cwvjdfvgxnn0q20nmrq6ruu0w4npzw7kq3qgx4c,87135041936,e280455c49e43b634b2ebaa9152b6bafce760a4ab0b5356a64917af850c06a1f,1734106834,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,,,,,
e1822638be58bbc7ec198a8935a70baa2c81a5d16d61de4ad1e440d81b,stake1uxpzvw97tzau0mqe32yntfct4gkgrfw3d4saujk3u3qdsxcqhppfg,11152353708,cdd415eb50f6ce91e946eba37c68cfd6677ed8025d7dc76adf6e398de619445d,1732260140,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,,,,,
e18b76581ecd9271980cef461623032d0070f1cb07bfd8b9f5af8375a5,stake1ux9hvkq7ekf8rxqvaarpvgcr95q8puwtq7la3w0447phtfgul0zg4,9490159610,2303c68bebcf3d4ed2b6dee2dcc7fd28c81b41ad022e6f23d237e87b6d95652f,1734570976,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,drep_always_abstain,,,,
e165222311df958e8a3e895ba593b7a4a170014943bb989f538f0f8666,stake1u9jjygc3m72caz3739d6tyah5jshqq2fgwae386n3u8cvesy9l6q8,7874869195,f57e69c0941cdb6939246885fc172aeaa074cc8983834603edb5b46977f5d270,1725418148,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,,,,,
e13f16fa61ee2dcbd3f2de651297c0f31cf9f95292f14620356c302fb8,stake1uyl3d7npackuh5ljmej3997q7vw0n72jjtc5vgp4dsczlwq3g9m9c,4673983243,53bc02071f9073a66ac9fca04314b96502de70fec2d8906fae679023240d88ba,1740952771,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,drep_always_abstain,,,,
e12d8a7774147990b71fc94ebe9e565bbfe34178e19daad207bbd7ecd5,stake1uykc5am5z3uepdcle98ta8jktwl7xstcuxw645s8h0t7e4grplcr2,3891860675,4e50380c3972b2c91d5a71000a340f384d78be1f9f98161c760d4b038e7b605c,1731363274,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,,,,,
e15432497749ca5b73610a5db49e18c6176d0c3e713fa773563159b72c,stake1u92ryjthf899kumppfwmf8sccctk6rp7wyl6wu6kx9vmwtqtjfe00,2315944522,f5bcfe4553a0d81291a3941ba8f8eaa8b77b20d84bc34880e2833a46d671ea23,1731178989,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,,,,,
e194f6c09d2265467219410d9c93041d797f9e4ac163d3c42dbe5e5aca,stake1ux20dsyayfj5vusegyxeeycyr4uhl8j2c93a83pdhe094jspx8z4c,167632431,97fe3049a0337437c461b72195edb427fb476d650588909c71a8d14e13522b46,1739486183,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,drep1yfaaqfzaukju6pr5wa4nhzqglv57p46cjlws424m6hhj3kg2k9vj7,7bd0245de5a5cd0474776b3b8808fb29e0d75897dd0aaabbd5ef28d9,False,SilverAsh7,
e1f892a706809ed4de596d07ba133622aa106f54679d7c86714b21b099,stake1u8uf9fcxsz0dfhjed5rm5yeky24pqm65v7whepn3fvsmpxg9u64va,123685238,fdee9f7825bc11fbda18d1fb35243628d8b54384abd128aaf94c0b88fb2ded68,1737498066,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,,,,,
e1dbad0c4b954a6e76ae5c50878e84e71ed6c5ed51962b99b5010dd9b3,stake1u8d66rztj49xua4wt3gg0r5yuu0dd30d2xtzhxd4qyxanvcl0h7at,123027671,72f1af16df0b94c27d4458e46a094beadb3ce33f17d889d8366d9b53638fb925,1740978455,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,drep_always_abstain,,,,
e1a8aaf724b83d18ea03df07bd1ff84808e70b37969247ef7179d45073,stake1ux524aeyhq7336srmurm68lcfqywwzehj6fy0mm30829quc2kynly,35217026,eb58e0e3a2a21c061a223c1e594ad6b20ecbfafe65a529b226255888e7f8a319,1739358795,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,,,,,
e1f20405bdb5c99b1bb508c890d06f98de562b1a31dd29c85d50b80902,stake1u8eqgpdakhyekxa4pryfp5r0nr09v2c6x8wjnjza2zuqjqsf4l2j3,31940891,a5bbb5d5eabe5ed554c0c1b1c8f55d47849ac48df853641f1ad566fdd47ab3cd,1738618264,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,,,,,
e1390fdd7c9e3c774e710da2776561b5fb61c0005fb887979f437d9345,stake1uyuslhtunc78wnn3pk38wetpkhakrsqqt7ug09ulgd7ex3gpzsmzs,15129556,06e36719e0a79f4461ec50f540ed5ec58881f63ed482ca64cdb0995d3dfd255b,1735834474,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,,,,,
e173fba2f42c61788f50fbad8061299611b8e2105d07215613fe74a9f9,stake1u9elhgh593sh3r6slwkcqcffjcgm3csst5rjz4snle62n7gl0yfna,9003649,19f17bce24b63333396351d7744dd1eeec9fee2d00b93256ffa68a287c96e455,1748599732,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,,,,,
e1aee5ab8ee7de1eb2fe82d87787791f69cf98b219a64de7cb2c8f4ed1,stake1uxhwt2uwul0pavh7stv80pmera5ulx9jrxnyme7t9j85a5g30wnx6,4033729,51afaf955c0f231dc87b2907d2792b19b4b61fdd27a214163d9f20a099b3232a,1739735049,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,,,,,
e17da625c5e12917a11d22501182e7f5eb77b724a5c5627808656ed653,stake1u976vfw9uy530ggayfgprqh87h4h0dey5hzky7qgv4hdv5c65409l,2344557,9a03c1bbcd31b13bea9fc42725a54f39f3dd44be3ee1a2c041c1c1c50c41fe97,1735477409,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,,,,,
e18b2a2923a2ccf54dad0c1aa900d7423b77de06a2dc7f5da15484193b,stake1ux9j52fr5tx02nddpsd2jqxhggah0hsx5tw87hdp2jzpjwcvxr3xd,1030304,485852830ba1a1737922fd54d1088e9ec4cc001a40c5c2edfee406664ae039c9,1741067301,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,,,,,
e1f18820ed9179516f15995823478414d204f8582797fc5d97984f96df,stake1u8ccsg8dj9u4zmc4n9vzx3uyznfqf7zcy7tlchvhnp8edhcqqa606,1244926467134,0e6384e38743e50f33de0059db0df69f71447bafbe5d8ffbe315a93a90287cdb,1742546852,drep122nnpfmsaldvuxkvy8tuv07cpfavjrwrycagxl7f6lxecfymazh,,,,,
e10499f2a2ce7d89a1218aeb89e2ede0fa11b6afa3a5cdd9c0b6a16ecd,stake1uyzfnu4zee7cngfp3t4cnchduraprd405wjumkwqk6skang488x9w,157887584692,efcd169e207d8513e5c5b9e27688e53d3b7622fd1f29b936af0e7cc3dcc163d6,1745761739,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e17976eecc389034ebd06ff724dca6f645af7274d40bb03ae9686dc1b7,stake1u9uhdmkv8zgrf67sdlmjfh9x7ez67un56s9mqwhfdpkurdc69ev2f,134220601466,5c428c523b172c870972d8b63099a1af313e6a867db0b1fa72d0ec642aeb2a2b,1741920964,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e13f418c6a44fb4eec8265e56b3272ed3808bacd4bd16295edad67c09c,stake1uyl5rrr2gna5amyzvhjkkvnja5uq3wkdf0gk990d44nup8qq0g77g,130425269073,c6b7e2a21636659e9230e0eedb6618e93d30463b0bb66284a9272c42f6632629,1741920487,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e147730698ba8fc265a1da608fc6310d1e20aefd6eb8691c6ffe246384,stake1u9rhxp5ch28uyedpmfsgl333p50zpthad6uxj8r0lcjx8pqu8sdtd,125942427925,c9b9796c64e79cce824084295f9bc8ab079db1f6b3fe148e49914a6f28c010ad,1733542293,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,drep_always_abstain,,,,
e11beba791700c8a7fc5eb2c19141eb4f685cfaa3728a4124fe3ab6be4,stake1uyd7hfu3wqxg5l79avkpj9q7knmgtna2xu52gyj0uw4kheqr7nwa2,110119778225,7fec7024ca2d599a8297831c3c80401af6d072397a17e98619cd7436de5f8b43,1733158134,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e1d957ab39363a3db3caa5067f77485ea23a21693d950a2b48d4725f3b,stake1u8v402eexcarmv7255r87a6gt63r5gtf8k2s526g63e97wcys46ax,82164641124,369e27d9b27c9de625c319bea6526a5cf9814e8bba45826578f7ccb0a00e61bb,1741586072,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e1c51257655968b046e4fd3b9ccdd5f3d6a039fd91f82e3d86589f857d,stake1u8z3y4m9t95tq3hyl5aeenw470t2qw0aj8uzu0vxtz0c2lgtlcmye,77585578046,f64f266309b969609a8c5eaa1435a8dea242c938a601c9be867e10b78ca6d393,1738204230,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e1159619bee6d117541b5bb91b35de04e55852e6c1c8888cef27267de7,stake1uy2evxd7umg3w4qmtwu3kdw7qnj4s5hxc8yg3r80yun8mectj56eg,74138837973,a8b523d700e55e58255664e71ae1e19da43d4f0182628406d79825065612b5f7,1745595844,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e1ea3c83932cf61980e60fd13ec6538bb9c6cb436f5bd23acc9bb5eeb2,stake1u84requn9nmpnq8xplgna3jn3wuudj6rdadaywkvnw67avsjy2uf0,58403950263,b66bd5fb2f137ac2ff78e2de9bde05f918c29de690885ace269553713215da33,1747543579,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e1b5de317180951e250cf7cfaea0a936c69be398a376e8a3ec6e63588d,stake1ux6auvt3sz23ufgv7l86ag9fxmrfhcuc5dmw3glvde343rgtv97zz,39855083372,ff5c42659a738bfe22e08be1334f8dcad207c3f7eeb23b09ada3013fea8021d8,1732795900,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e1e083198c0d97ea989227235096befc008d8adb61855ce74981caef8f,stake1u8sgxxvvpkt74xyjyu34p947lsqgmzkmvxz4ee6fs89wlrcu306m3,31989720783,c76f7b0bec6cdbb9349bdd73537c4d6ad99342486b6f0e0b5cb146e7f3addf9e,1747831305,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e18709727c1d45bd0ebd48da8b86e52b88e0adb476cb5422156739ded3,stake1uxrsjunur4zm6r4afrdghph99wywptd5wm94ggs4vuuaa5chf90xz,31391589584,ec08dcb0d3c438d4d3e879cd1a2156fb2fcd310ef635807f586e93b058bd5f92,1735801989,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e132d1a1e1b459b6f7aae3c1f83085d8c1b38320b3f85fa72dfc8f53a1,stake1uyedrg0pk3vmdaa2u0qlsvy9mrqm8qeqk0u9lfedlj848gg55muv9,26451634724,37b4f68b7f7daa1656632d09d2aa8488631ef513913d781a37cd2239a33bd7bb,1741157456,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,drep1yffcjs0njfea09xhs6up429rhya5pxd7qz7hvmwq6vqy2nczwpj3g,538941f39273d794d786b81aa8a3b93b4099be00bd766dc0d300454f,False,Big Lazy Cat,
e10e01e472567400ad3e48183fd9b1f8869abc9d41c02c9887940704fc,stake1uy8qrerj2e6qptf7fqvrlkd3lzrf40yag8qzexy8jsrsflq0e4qja,24476393688,10bedd75cfa84df1c3101155efebc3eba194738159d86cde15077d196817e571,1745658718,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e137383ae37d986dc540c013a9cd3b2ca8a11290be0bff2e91094b6f86,stake1uymnswhr0kvxm32qcqf6nnfm9j52zy5shc9l7t53p99klpsn2gc7t,24004140125,131b6c9088dcbc16503fec7aa75ae6ffa19f679eb1ce60667299b18b2026c8f9,1735886399,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e116af6d437aa19c906142b3c910e99e035d9f13fb5f86e96ecebcb91f,stake1uyt27m2r02seeyrpg2eujy8fncp4m8cnld0cd6twe67tj8cr0cxsf,22139676978,f3d91258d9dc15097416055b3ed8fbf34705b42c789e9a9ef8b949f8cc4d6c0e,1740937163,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e11bc0c1a08f5dd6740240059482ed67361e41eea6ee7c67dd8a4175cf,stake1uydupsdq3awavaqzgqzefqhdvumpus0w5mh8ce7a3fqhtncrzaaxv,16751549686,968690b53cd79f7e88cb0dbdd976c31d7de70596779c360b2fadf794a8ef3391,1732795336,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e19afd683ca6b12bcb27713bb8ea1a0c036552ad3bab3dff77f911623e,stake1uxd066pu56cjhje8wyam36s6pspk254d8w4nmlmhlygky0swl7p2u,13538092194,bad28987be77145ea0ab39ab55b3326073c90f21008f8f852907cafe4d26c92e,1732880467,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e138066b33536413df5547865ab8d73198ca9db97d3880c5c733a356d3,stake1uyuqv6en2djp8h64g7r94wxhxxvv48de05ugp3w8xw34d5cruc4xg,12671629743,af6a0c0fa1b5c6e5d19d950ae9898a945970213370ff86ab431102687ee3c80f,1732850218,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e164cf6f30e5088598a67f83a72709c0947189eefbb87e7b9124ac3dde,stake1u9jv7mesu5ygtx9x07p6wfcfcz28rz0wlwu8u7u3yjkrmhss683gl,10609260161,bbfbb3370c9380eac6ea82f85b9dd29b5ec98b49a8ad950b28fa43ca82f9c35c,1732793942,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,drep1y2rtf58m0lv9spcqx5mads20gpfulf6l97w57ecdy00vjdq0klh4l,86b4d0fb7fd85807003537d6c14f4053cfa75f2f9d4f670d23dec934,False,Dumpling🥟,
e140e51b67c292fcb41d962536da1a2273c70382550eab05befb4378e6,stake1u9qw2xm8c2f0edqajcjndks6yfeuwquz2582kpd7ldph3es5mgh34,7968469653,a5d23a7aab4579689e03cacab7d8b9b4a8728a1f48aa8f788d3ced6df64e3164,1748275063,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e162d90d543a8bae276a51c903f497779d1a5892b859aeefae09712038,stake1u93djr258296ufm228ys8ayhw7w35kyjhpv6amawp9cjqwq5za8yl,3988424169,5c42c356b8d39c0caf64fe7aab33049830e22b6b6ef508f61bbb880421c96d9f,1740547861,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,drep_always_abstain,,,,
e1863fc3f456227882f12c789bf25de4e38cdcd8da9c2333235bb515b7,stake1uxrrlsl52c383qh393ufhujaun3cehxcm2wzxvertw63tdc9tcu4n,3797826667,7c401de0553652f7d7a2732b69f813531deaaabe7e1d6f1491095b9f83505579,1740548033,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,drep_always_abstain,,,,
e1bb499ae79cd90ef769d115b1e15e59a2aa4054b0dcd5506cb1f418a5,stake1uxa5nxh8nnvsaamf6y2mrc27tx325sz5krwd25rvk86p3fg7avfkf,2321120998,a5c9233ea6ef2a64b1af38c4c71f8ca38a7db2dbabd8cc5399321888750c5332,1733925368,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,drep_always_abstain,,,,
e13c8893d2be70cd0b87c90c81f1eac6e00417a714ecf2a07a0ec5a1c8,stake1uy7g3y7jhecv6zu8eyxgru02cmsqg9a8znk09gr6pmz6rjqexsw8y,2176639508,da860340989aba6d6167d10c77e0cfa4e476fa633025d31461b3b61599e2e309,1735303752,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e1de3f26ff3e50d0b68c6f5b56bfd033746cee57d209d8649185942f77,stake1u80r7fhl8egdpd5vdad4d07sxd6xemjh6gyasey3sk2z7acfdgyej,1858302449,9141694e9935bb6fb9fc6865c856e3e00224987ecc075347d79868f1dd15dbd9,1740824041,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,drep1yggtnkr9464nmpd949swrv02rsvq6lca8nkce3kvf03uj5cclp3j2,10b9d865aeab3d85a5a960e1b1ea1c180d7f1d3ced8cc6cc4be3c953,False,Brave,https://ipfs.io/ipfs/QmNiY31VEoMnVeh2Fru5HBxGWB5tacWmhXyo6uT18YNEpf
e1990755aef43071d791fa467f269c7d931077a9577bac8af4e9d35fef,stake1uxvsw4dw7sc8r4u3lfr87f5u0kf3qaaf2aa6ezh5a8f4lmcej0rwf,433728660,d3186c1ce090f1f714d190d051414786beac26346641a26719de49baae20a36a,1740938389,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e148aed21fcb2e39127ada4ecca77d3370e43bcef530bcaa0f636c71e5,stake1u9y2a5slevhrjyn6mf8vefmaxdcwgw7w75cte2s0vdk8regxmf475,251582197,0b623bcb283b3104498a8e65351271250420a6e9a2a99d56e603a6c26c3906a3,1740909278,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e19360652c23cb8a1e0075f750b1342bd8a67e696984223fce783d4d46,stake1uxfkqefvy09c58sqwhm4pvf590v2vlnfdxzzy07w0q7563sx3q2ur,150502159,ffa523adad8542c9668228443ae545414279de1b376459a7e17d4525124f312c,1732791810,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,drep1y29h2q6cst2pvkl2sqqvf5ljcy36uv7pmy482xnczddzgqshus24w,8b75035882d4165bea8000c4d3f2c123ae33c1d92a751a78135a2402,False,Eternl DRep Committee,https://eternl.io/icons/icon-512x512.png
e199f7dafb626cae237c1c98ee766e182a0023383f8d79ed6bccb8654a,stake1uxvl0khmvfk2ugmurjvwuanwrq4qqgec87xhnmttejux2jsrqsqy2,146276551,ff827a5fe3c20f1ae04072752de36f3a8db54456e6be42da84ac38166f350167,1742973576,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,drep1yggtnkr9464nmpd949swrv02rsvq6lca8nkce3kvf03uj5cclp3j2,10b9d865aeab3d85a5a960e1b1ea1c180d7f1d3ced8cc6cc4be3c953,False,Brave,https://ipfs.io/ipfs/QmNiY31VEoMnVeh2Fru5HBxGWB5tacWmhXyo6uT18YNEpf
e172392307a996eabc9eadaded6fbbce645a424a017f3fe60da7d77bba,stake1u9erjgc84xtw40y74kk76mameej95sj2q9lnlesd5lthhwsm9hy8j,128064514,c8b24c9495f42c516ba018794c5ed5ab67954912bb559d4c17749ff13206cd9d,1740024700,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e147c1d63a8f642042d2c9c713a78378b15d8660f1c6c4ac104d33298f,stake1u9rur4363ajzqskje8r38fur0zc4mpnq78rvftqsf5ejnrctd8z4k,72504066,da116fc5aaa3b39ccf12b4c275beb39ab538b623cfba6a0b7527b1ad20a08a4c,1738539396,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e1d4442ccc41ff8028b985490396f7c9b00b994691ce8747bbd9b32cad,stake1u82ygtxvg8lcq29es4ys89hhexcqhx2xj88gw3ammxejetgfel3rw,41768047,75f8c3239b68ba15c860c6e3c2535841be7dbaab53830450605c577977f448bf,1732794729,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e1325b61e6a8539afc711af2ad3a28bde5ba9a8ccc9bf3df2adc085d8a,stake1uye9kc0x4pfe4lr3rte26w3ghhjm4x5vejdl8he2msy9mzslp37xz,39371176,49e8cd993a30ae8070e9233a8a70f60ea5b8f16ca8514f609ded6fa021629fba,1738557076,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e19d77e621d28dd5da29671c64f82bf8fc1b308eafa2aee20c3afca366,stake1uxwh0e3p62xatk3fvuwxf7ptlr7pkvyw4732acsv8t72xesz7lp5t,10593984,b843b19d44b67e07ce0129a1f308642256fa9a1f0509a2385b7ba9e1f8859a76,1736489738,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,drep1y2rtf58m0lv9spcqx5mads20gpfulf6l97w57ecdy00vjdq0klh4l,86b4d0fb7fd85807003537d6c14f4053cfa75f2f9d4f670d23dec934,False,Dumpling🥟,
e19220365faa65958dd76ce1eb65e83638d18cda0cd8c74c79cbc8bb13,stake1uxfzqdjl4fjetrwhdns7ke0gxcudrrx6pnvvwnree0ytkycs7cgq5,10433346,322ef06e9040169d9fed47a1d7a13a47a0e1967f25a3543cdcebe39f2cf2e8fc,1732760563,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e143acbc3d2e38ee18c89cbcba86f2379cf3ea9732c1e10a202addaad9,stake1u9p6e0pa9cuwuxxgnj7t4phjx7w0865hxtq7zz3q9tw64kgp5k2rj,8479909,e1499a37bf598202cf4c747fd0470de4e32d517c1a400ed2d9e3a5796124356c,1742557928,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e1222194b8761076c02fb96420d6be13d6f997d8ab887786f9522b2dc8,stake1uy3zr99cwcg8dsp0h9jzp447z0t0n97c4wy80phe2g4jmjq3j08d5,7509256,5fb3736dda7b0c89f970a4ef50b57d34aa738365341e669b0a4daf4aefd8f2c1,1740025376,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e110d23afb4681ec6d6647215e7602cbd1db4f0b2af4d4d3de37e9f938,stake1uygdywhmg6q7cmtxgus4uasze0gaknct9t6df577xl5ljwqaeqkp7,4392493,2b80f4ad73727795e3b96da7792188c18b7dc9cfd1a3393abc268e2324a4a2c2,1735641869,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e159314e694574d08bf24cfeb72cbdb423dc9582ccec937dd1fa88e8f5,stake1u9vnznnfg46dpzljfnltwt9aks3ae9vzenkfxlw3l2yw3agp8mwlr,2325137,51c9ddb3543215bfa5da538ed4e301d065069e49736d939468a2e30bd1346a0c,1740024046,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e1fab1795c9b17c83f5499031cd447635d15fceb51fc4209d03a762714,stake1u8atz72unvtus065nyp3e4z8vdw3tl8t287yyzws8fmzw9q8e9vqx,1965478,a2f20b3145221d38b7f9693068f1759f56be136d1d567216352149acc19c1af1,1737019220,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,drep1y2rtf58m0lv9spcqx5mads20gpfulf6l97w57ecdy00vjdq0klh4l,86b4d0fb7fd85807003537d6c14f4053cfa75f2f9d4f670d23dec934,False,Dumpling🥟,
e1c1e0e112fd2c52866f79e9b02cb3386dabda78bf887a00595a3aa177,stake1u8q7pcgjl5k99pn0085mqt9n8pk6hknch7y85qzetga2zaclguelz,1024769,3317c305e4112f734f927f67c6ace1e4f06d2f787bd8c99801f5628262d3ae83,1744686029,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,,,,,
e16523672afbfa56c579c6fb8729de995ed3c13e4c4c5376a3bebc9c73,stake1u9jjxee2l0a9d3tecmacw2w7n90d8sf7f3x9xa4rh67fcuceqp4zu,383560016860,25136944acc3e988c57af05c845095c021bb1b39c10c2b33275188b7506bc8f5,1734661730,drep168zlqu8zua840gr8xalhk2p4r3hvz7r8hhswngyw06gsqp0khfw,,,,,
e1d95c881ecb1f9a2a802b7833a2333aa66c629d3e413a67072bfc604d,stake1u8v4ezq7ev0e525q9dur8g3n82nxcc5a8eqn5ec8907xqngkgqe0f,300003855060,ef782041f5f88aa3e7e170bdae75b97ed906aba0c2860e131fab13bf6d11a151,1734724275,drep168zlqu8zua840gr8xalhk2p4r3hvz7r8hhswngyw06gsqp0khfw,,,,,
e1bd64732d3253761d95a0af5d96686bd88b88ce3e0ceeaea67101ccbc,stake1ux7kguedxffhv8v45zh4m9ngd0vghzxw8cxwat4xwyque0qzmetmd,200001023245,4324fc20b252d59b657e91accb25e7efb650436861ebe9576cb1b1761783e179,1734724140,drep168zlqu8zua840gr8xalhk2p4r3hvz7r8hhswngyw06gsqp0khfw,,,,,
e1d99a2d65f206d41d6a53149cb84e4cc9c6df0f3f225a7ae74ffc4f83,stake1u8ve5tt97grdg8t22v2fewzwfnyudhc08u3957h8fl7ylqcapmnde,107141111271,6ba4f22e3bccd0f4f6b69d7a395ec2081e72b9ec4698649bacc3cefa05c31a78,1738255069,drep168zlqu8zua840gr8xalhk2p4r3hvz7r8hhswngyw06gsqp0khfw,drep_always_abstain,,,,
