,,,21ST OCTOBER,,,," November 12, 2024",,,,,,,," November 18, 2024",,,,,,,,November 25. 2024,,,,,,,,December 2. 2024,,,,,,,,December 9. 2024,,,,,,,,December 16. 2024,,,,,,,,December 23. 2024,,,,,,,,December 30. 2024,,,,,,,,January 6. 2025,,,,,,,,January 13. 2025,,,,,,,,January 20. 2025,,,,,,,,January 27. 2025,,,,,,,,February 3. 2025,,,,,,,,February 10. 2025,,,,,,,,February 17. 2025,,,,,,,,February 24. 2025,,,,,,,,March 3. 2025,,,,,,,,March 10. 2025,,,,,,,,March 17. 2025,,,,,,,,March 24. 2025,,,,,,,,March 31. 2025,,,,,,,,April 7. 2025,,,,,,,,April 14. 2025,,,,,,,,April 21. 2025,,,,,,,,April 28. 2025,,,,,,,,Additional Info,,,,,,,,,,,,,,,,,,,,,,,,,
drep1ya6hzdt4kplm2zfnshschz8vweujcxt3f4azyvaplk6xjyw262e,drep1ygnh2uf4wkc8ldgfxwz7rzuga3m8jtqew9xh5g3n587mg6g3ge0sj,Hix Coffeepool,10,3.09,0.45%,41,26,16,10.58,0.89%,7.49,27,14,0.95%,32,6,12.56,0.88%,1.98,28,-1,0.60%,45,13,16.13,0.99%,3.57,26,2,1.16%,49,4,16.85,1.00%,0.72,27,-1,0.45%,62,13,18.77,1.02%,1.92,28,-1,0.70%,73,11,26.48,1.17%,7.71,28,0,1.48%,76,3,29.66,1.19%,3.18,25,3,1.08%,78,2,29.57,1.12%,-0.09,26,-1,-0.05%,83,5,30.62,1.11%,1.05,24,2,0.34%,84,1,30.65,1.06%,0.03,26,-2,0.01%,91,7,32.08,1.07%,1.43,25,1,0.56%,95,4,32.32,1.04%,0.24,27,-2,0.03%,109,14,41.76,1.24%,9.44,21,6,2.10%,110,1,40.82,1.12%,-0.94,23,-2,-0.04%,115,5,42.22,1.11%,1.40,24,-1,0.58%,114,-1,42.25,1.09%,0.03,25,-1,0.01%,117,3,41.87,1.04%,-0.38,28,-3,-0.12%,123,6,43.06,1.06%,1.19,27,1,1.25%,125,2,45.27,1.07%,2.21,27,0,,129,4,49.45,1.14%,4.18,23,4,,131,2,50.73,1.09%,1.28,24,-1,,130,-1,49.24,1.04%,-1.49,24,0,,132,2,50.85,1.03%,1.61,25,-1,,133,1,50.78,1.01%,-0.07,25,0,,134,1,50.7,0.97%,-0.08,26,-1,,https://x.com/hix_coffeepool,,,Japan,Asia Pacifc,Y,Y,,,#N/A,Y,COFFE,https://coffeepool.jp/,, UNCLEAR,,,,,,,,,,,
drep1usknc6r4asjdcm99anyetfkxgcthtgz44cr9cdzgr5ydsf46axf,drep1ytjz60rgwhkzfhrv5hkvn9dxcerpwadq2khqvhp5fqws3kqmemccf,HISAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,22.53,0.75%,22.53,36,NEW!,8.84%,11,0,22.54,0.72%,0.01,37,-1,0.00%,11,0,22.09,0.66%,-0.45,39,-2,-0.10%,12,1,22.1,0.61%,0.01,42,-3,0.00%,18,6,46.6,1.23%,24.50,20,22,10.17%,19,1,46.64,1.20%,0.04,20,0,0.02%,21,2,46.61,1.16%,-0.03,22,-2,-0.01%,22,1,46.63,1.15%,0.02,22,0,0.02%,23,1,46.66,1.10%,0.03,24,-2,,24,1,48.57,1.12%,1.91,24,0,,25,1,48.15,1.03%,-0.42,25,-1,,25,0,48.16,1.02%,0.01,25,0,,25,0,48.18,0.98%,0.02,26,-1,,28,3,48.26,0.96%,0.08,27,-1,,28,0,48.27,0.93%,0.01,27,0,,https://x.com/hisa_iokinawa,,,Japan,Asia Pacifc,Y,,,,#N/A,,,,,,,,,,,,,,,,
drep1000002hneyj7jl9y95m0zxdsg6dp9n9y59lvlm7xjqp4qh2jx7h,drep1yfaaaaa270yjt6tu5skndugekprf5ykv5jshanl0c6gqx5qpstskf,Drep One (Marek Mahut),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,NEW!,4.66,0.15%,4.66,82,NEW!,0.66%,202,139,13.17,0.39%,8.51,50,32,1.89%,308,106,17.01,0.47%,3.84,51,-1,0.15%,415,107,22.51,0.59%,5.50,42,9,2.28%,491,76,23.87,0.62%,1.36,40,2,0.52%,616,125,26.67,0.67%,2.80,37,3,0.89%,692,76,28.42,0.70%,1.75,36,1,1.84%,778,86,34.94,0.82%,6.52,36,0,,817,39,37.12,0.86%,2.18,34,2,,863,46,39.49,0.85%,2.37,32,2,,921,58,40.83,0.87%,1.34,33,-1,,994,73,42.28,0.86%,1.45,32,1,,"1,051",57,43.56,0.87%,1.28,31,1,,"1,102",51,47.62,0.91%,4.06,28,3,,https://drep.one/,,Marek Mahut,Czech Republic,Europe,N,,Y,,#N/A,,,,,,,,,,,,,,,,
drep1s66dp7mlmpvqwqp4xltvzn6q2086whe0n48kwrfrmmyngmuvvhr,drep1y2rtf58m0lv9spcqx5mads20gpfulf6l97w57ecdy00vjdq0klh4l,Bullish Dumpling,260,12.75,1.84%,17,334,74,18.47,1.55%,5.72,20,-3,0.72%,368,34,20.05,1.41%,1.58,20,0,0.48%,403,35,22.82,1.40%,2.77,21,-1,0.90%,435,32,24.12,1.43%,1.30,22,-1,0.81%,482,47,25.29,1.37%,1.17,24,-2,0.43%,508,26,25.94,1.15%,0.65,29,-5,0.13%,540,32,26.7,1.07%,0.76,29,0,0.26%,612,72,31.12,1.18%,4.42,24,5,2.34%,643,31,32.54,1.18%,1.42,23,1,0.46%,669,26,32.55,1.13%,0.01,25,-2,0.00%,664,-5,31.97,1.07%,-0.58,26,-1,-0.23%,690,26,32.63,1.05%,0.66,26,0,0.09%,786,96,37.26,1.11%,4.63,27,-1,1.03%,833,47,38.97,1.07%,1.71,26,1,0.07%,878,45,41.54,1.09%,2.57,25,1,1.07%,915,37,42.26,1.09%,0.72,24,1,0.27%,952,37,46.62,1.16%,4.36,21,3,1.39%,971,19,46.94,1.16%,0.32,21,0,0.34%,991,20,47.4,1.12%,0.46,23,-2,,996,5,47.53,1.10%,0.13,25,-2,,995,-1,46.63,1.00%,-0.90,26,-1,,"1,004",9,45.12,0.96%,-1.51,28,-2,,"1,012",8,45.26,0.92%,0.14,28,0,,"1,022",10,46.76,0.93%,1.50,28,0,,"1,028",6,47.27,0.91%,0.51,29,-1,,https://x.com/BullishDumpling,,,UK,Europe,N,Y,Y,,#N/A,TBD,TBD,TBD,, UNCLEAR,,,,,,,,,,,
drep1hvlx2cdu7ql8238dwhrjrncm43q3sl5hlmcmp24p0rcnzcwzcyd,drep1y2anuetphncrua2ya46uwgw0rwkyzxr7jll0rv9259u0zvgrh3ng2,Ryan Jones,25,53.67,7.74%,2,32,7,52.91,4.45%,-0.76,5,-3,-0.10%,33,1,51.91,3.64%,-1.00,6,-1,-0.31%,34,1,50.88,3.13%,-1.03,10,-4,-0.33%,34,0,49.91,2.95%,-0.97,10,0,-0.60%,34,0,49.81,2.71%,-0.10,11,-1,-0.04%,34,0,49.95,2.21%,0.14,13,-2,0.03%,35,1,50,2.01%,0.05,14,-1,0.02%,34,-1,44.87,1.71%,-5.13,14,0,-2.72%,35,1,44.96,1.63%,0.09,16,-2,0.03%,36,1,44.99,1.56%,0.03,17,-1,0.01%,39,3,44.91,1.50%,-0.08,19,-2,-0.03%,40,1,44.92,1.44%,0.01,19,0,0.00%,42,2,44.94,1.34%,0.02,19,0,0.00%,43,1,45.13,1.24%,0.19,21,-2,0.01%,43,0,45.15,1.19%,0.02,21,0,0.01%,48,5,45.22,1.17%,0.07,21,0,0.03%,50,2,45.41,1.13%,0.19,23,-2,0.06%,52,2,45.42,1.12%,0.01,23,0,0.01%,52,0,45.53,1.07%,0.11,26,-3,,52,0,45.55,1.05%,0.02,26,0,,52,0,45.56,0.98%,0.01,28,-2,,52,0,45.08,0.96%,-0.48,29,-1,,53,1,45.09,0.91%,0.01,29,0,,54,1,45.18,0.90%,0.09,29,0,,54,0,44.19,0.85%,-0.99,30,-1,,https://x.com/ryanjones_newm,,Ryan Jones,USA,North America,N,,Y,,Y,Y,NEWM,https://newm.io/stakepool/,, AGAINST,,https://x.com/RyanJones_NEWM/status/1852734016878735592,,,,,,,,,
drep13hw8d4m6pc9wfj2xmpr3xjhvl4wyhkvkqwq6qxn9atw9ssqheer,drep1y2xacakh0g8q4exfgmvywy62an74cj7ejcpcrgq6vh4dckqhtsyh5,Aichi/Tokai_DRep,-,-,0.00%,-,13,13,6.17,0.52%,6.17,38,NEW!,0.78%,31,18,11.66,0.82%,5.49,29,9,1.67%,40,9,12.32,0.76%,0.66,30,-1,0.21%,45,5,18.99,1.12%,6.67,25,5,4.13%,52,7,19.41,1.05%,0.42,27,-2,0.15%,66,14,27.29,1.21%,7.88,26,1,1.52%,69,3,28.27,1.14%,0.98,27,-1,0.33%,74,5,28.42,1.08%,0.15,27,0,0.08%,88,14,30.58,1.11%,2.16,25,2,0.69%,91,3,32.98,1.15%,2.40,24,1,1.04%,91,0,32.96,1.10%,-0.02,24,0,-0.01%,95,4,33.13,1.07%,0.17,25,-1,0.02%,102,7,37.29,1.11%,4.16,26,-1,0.92%,107,5,38.96,1.07%,1.67,27,-1,0.06%,108,1,39.98,1.05%,1.02,27,0,0.42%,107,-1,40.52,1.04%,0.54,26,1,0.21%,115,8,43.36,1.08%,2.84,25,1,0.91%,118,3,43.67,1.08%,0.31,25,0,0.33%,120,2,39.6,0.93%,-4.07,31,-6,,120,0,43.33,1.00%,3.73,29,2,,121,1,43.38,0.93%,0.05,29,0,,121,0,43.28,0.92%,-0.10,30,-1,,122,1,43.71,0.89%,0.43,30,0,,121,-1,43.61,0.87%,-0.10,30,0,,119,-2,42.93,0.82%,-0.68,31,-1,,https://x.com/AichiStakePool,,,Japan,Asia Pacifc,Y,,,,#N/A,Y,AICHI / TOKAI,https://aichi-stakepool.com/,, UNCLEAR,,,,,,,,,,,
drep1pk0t0dhcs3vv6juetycqn6fhgfr8h670atffmelw22llj7ksvpt,drep1ygxeadaklzz93n2tn9vnqz0fxapyv7ltel4d9808aeftl7gnxkszd,NEDSCAVE,-,-,0.00%,-,7,7,27,2.27%,27.00,13,NEW!,3.41%,14,7,29.29,2.06%,2.29,15,-2,0.70%,17,3,31.58,1.94%,2.29,16,-1,0.74%,21,4,31.62,1.87%,0.04,16,0,0.02%,22,1,35.49,1.93%,3.87,16,0,1.41%,22,0,35.51,1.57%,0.02,18,-2,0.00%,26,4,36.62,1.47%,1.11,21,-3,0.38%,27,1,37.86,1.44%,1.24,22,-1,0.66%,33,6,39.61,1.44%,1.75,21,1,0.56%,33,0,39.63,1.38%,0.02,21,0,0.01%,40,7,40.04,1.33%,0.41,20,1,0.16%,40,0,40.07,1.29%,0.03,20,0,0.00%,40,0,40.12,1.19%,0.05,23,-3,0.01%,43,3,40.48,1.11%,0.36,24,-1,0.01%,46,3,40.49,1.07%,0.01,26,-2,0.00%,45,-1,40.21,1.04%,-0.28,27,-1,-0.11%,47,2,43.03,1.07%,2.82,26,1,0.90%,48,1,43.13,1.06%,0.10,26,0,0.10%,50,2,43.98,1.04%,0.85,28,-2,,50,0,43.95,1.01%,-0.03,28,0,,51,1,39.1,0.84%,-4.85,33,-5,,52,1,42.92,0.91%,3.82,31,2,,52,0,42.86,0.87%,-0.06,31,0,,51,-1,42.85,0.86%,-0.01,32,-1,,51,0,42.86,0.82%,0.01,32,0,,https://x.com/nedscave,,,Unknown,Unknown,N,,Y,,#N/A,Y,"NEDS (1,2,3 etc.)",https://nedscave.io/en/,, UNCLEAR,,,,,,,,,,,
drep1uygrv5qxyalmdgu0xdjh8ru6juae6426y6048fugyf97g4srzkn,drep1yts3qdjsqcnhld4r3uek2uu0n2tnh824tgnf75a83q3yhequuy54u,AKYO,-,-,0.00%,-,20,20,24.37,2.05%,24.37,16,NEW!,3.08%,29,9,39.83,2.80%,15.46,11,5,4.72%,35,6,41.32,2.54%,1.49,11,0,0.48%,41,6,41.38,2.45%,0.06,13,-2,0.04%,43,2,41.23,2.24%,-0.15,14,-1,-0.05%,46,3,42.53,1.88%,1.30,14,0,0.25%,51,5,43.59,1.75%,1.06,15,-1,0.36%,53,2,44.09,1.68%,0.50,15,0,0.26%,54,1,44.71,1.62%,0.62,17,-2,0.20%,58,4,44.88,1.56%,0.17,18,-1,0.07%,62,4,45.51,1.52%,0.63,17,1,0.25%,64,2,45.52,1.46%,0.01,17,0,0.00%,66,2,45.5,1.35%,-0.02,18,-1,0.00%,69,3,46.31,1.27%,0.81,20,-2,0.03%,63,-6,42.26,1.11%,-4.05,23,-3,-1.68%,66,3,42.29,1.09%,0.03,23,0,0.01%,67,1,42.3,1.05%,0.01,27,-4,0.00%,68,1,42.3,1.04%,0.00,28,-1,0.00%,70,2,42.34,1.00%,0.04,29,-1,,72,2,42.35,0.98%,0.01,31,-2,,70,-2,42.29,0.91%,-0.06,31,0,,70,0,42.24,0.89%,-0.05,32,-1,,71,1,42.23,0.86%,-0.01,33,-1,,78,7,42.79,0.85%,0.56,33,0,,78,0,42.6,0.82%,-0.19,33,0,,https://x.com/akyo_pool,,,Japan,Asia Pacifc,Y,,,,#N/A,Y,AKYO,https://akyo.org/,, UNCLEAR,,,,,,,,,,,
drep1sy4x93yl9c6q59ewmhxpkumkjnlz8th4wfetddj8lzryvsu7hqk,drep1y2qj5ckynuhrgzsh9mwucxmnw620ugaw74e89d4kglugv3snnf2zj,EDEN Garden Pool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,2.62,0.16%,2.62,77,NEW!,1.62%,8,0,2.62,0.14%,0.00,80,NEW!,0.00%,20,12,38.11,1.69%,35.49,16,64,6.83%,24,4,39.5,1.59%,1.39,18,-2,0.47%,26,2,39.53,1.50%,0.03,21,-3,0.02%,30,4,39.74,1.44%,0.21,20,1,0.07%,35,5,39.7,1.38%,-0.04,20,0,-0.02%,39,4,38.74,1.29%,-0.96,21,-1,-0.38%,42,3,38.97,1.25%,0.23,21,0,0.03%,47,5,39.01,1.16%,0.04,25,-4,0.01%,48,1,39.04,1.07%,0.03,25,0,0.00%,46,-2,38.85,1.02%,-0.19,28,-3,-0.08%,45,-1,38.88,1.00%,0.03,28,0,0.01%,45,0,38.9,0.97%,0.02,29,-1,0.01%,45,0,38.9,0.96%,0.00,30,-1,0.00%,44,-1,38.95,0.92%,0.05,32,-2,,44,0,38.97,0.90%,0.02,33,-1,,44,0,38.95,0.83%,-0.02,34,-1,,44,0,38.97,0.83%,0.02,34,0,,44,0,38.97,0.79%,0.00,34,0,,44,0,39.01,0.78%,0.04,34,0,,44,0,39.03,0.75%,0.02,34,0,,https://x.com/edengardenpool,,,Unknown,Europe,N,,Y,,#N/A,Y,EDEN,https://garden-pool.com/,, UNCLEAR,,,,,,,,,,,
drep14pjm8ytt682wkp4jcegdj2yerkcy9a20xevvp7udlcd0ggjxdud,drep1y25xtvu3d0gaf6cxktr9pkfgnywmqsh4fum93s8m3hlp4aqj3uqdp,Chris O,135,15.94,2.30%,11,168,33,18.38,1.54%,2.44,21,-10,0.31%,178,10,18.92,1.33%,0.54,22,-1,0.16%,178,0,18.52,1.14%,-0.40,24,-2,-0.13%,187,9,17.66,1.04%,-0.86,26,-2,-0.53%,194,7,17.98,0.98%,0.32,29,-3,0.12%,209,15,22.44,0.99%,4.46,32,-3,0.86%,221,12,23.48,0.94%,1.04,31,1,0.35%,239,18,24.78,0.94%,1.30,31,0,0.69%,258,19,24.41,0.88%,-0.37,31,0,-0.12%,274,16,24.61,0.85%,0.20,31,0,0.09%,269,-5,24.83,0.83%,0.22,32,-1,0.09%,271,2,24.48,0.79%,-0.35,32,0,-0.05%,306,35,25.67,0.76%,1.19,34,-2,0.26%,311,5,26.33,0.72%,0.66,33,1,0.03%,321,10,34.2,0.90%,7.87,31,2,3.27%,324,3,34.87,0.90%,0.67,32,-1,0.25%,326,2,35.35,0.88%,0.48,33,-1,0.15%,328,2,34.99,0.86%,-0.36,33,0,-0.38%,332,4,35.36,0.83%,0.37,35,-2,,335,3,35.98,0.83%,0.62,36,-1,,334,-1,35.87,0.77%,-0.11,36,0,,335,1,36.44,0.77%,0.57,36,0,,336,1,36.79,0.75%,0.35,36,0,,340,4,38.06,0.76%,1.27,35,1,,346,6,36.75,0.71%,-1.31,35,0,,https://x.com/TheOCcryptobro,,Chris O,USA,North America,N,Y,,,Y,TBD,TBD,TBD,, AGAINST,,https://x.com/TheOCcryptobro/status/1852793648611823912,,,,,,,,,
drep1xgzlpyy3pvywm5wvhkvyz9cpga5wylme6wdu6l9vn5g6cp38jdj,drep1ygeqtuysjy9s3mw3ej7essghq9rk3cnl08fehntu4jw3rtqfw96dg,FIMI,52,3.16,0.46%,40,177,125,7.86,0.66%,4.70,33,7,0.59%,233,56,20.04,1.41%,12.18,21,12,3.72%,267,34,21.34,1.31%,1.30,22,-1,0.42%,320,53,25.97,1.54%,4.63,20,2,2.87%,343,23,26.63,1.45%,0.66,23,-3,0.24%,383,40,31.32,1.39%,4.69,22,1,0.90%,395,12,31.25,1.26%,-0.07,23,-1,-0.02%,407,12,32.48,1.23%,1.23,23,0,0.65%,419,12,33.51,1.21%,1.03,22,1,0.33%,427,8,33.73,1.17%,0.22,23,-1,0.10%,433,6,33.74,1.12%,0.01,23,0,0.00%,445,12,35.25,1.13%,1.51,23,0,0.22%,450,5,34.61,1.03%,-0.64,29,-6,-0.14%,455,5,34.25,0.94%,-0.36,29,0,-0.01%,468,13,34.3,0.90%,0.05,30,-1,0.02%,483,15,35.43,0.91%,1.13,31,-1,0.43%,504,21,36.11,0.90%,0.68,31,0,0.22%,513,9,36.28,0.89%,0.17,31,0,0.18%,516,3,36.1,0.85%,-0.18,33,-2,,513,-3,36.31,0.84%,0.21,35,-2,,520,7,36.92,0.79%,0.61,35,0,,525,5,36.66,0.78%,-0.26,35,0,,528,3,36.99,0.75%,0.33,35,0,,529,1,36.61,0.73%,-0.38,36,-1,,530,1,36.63,0.70%,0.02,36,0,,https://cardano.vn/docs/Cardano360/dRep/thong_tin_drep_fimi/,,,Vietnam,Asia Pacifc,N,Y,,,#N/A,Y,"FIMI, FIDA, GRAB",https://adastat.net/pools/1e174471d30ea762a6bf6ce8b1c615549f3dd066cf48ca6be6e7698b,, UNCLEAR,,,,,,,,,,,
drep1k0p2sr3pl4ylu86y0dlamae9r9csdsuhfpec2mrgtckkqxph6e8,drep1y2eu92qwy875nlslg3ahlh0hy5vhzpkrjay88ptvdp0z6cqm9h25x,Tempo Vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.89,17,29,1.28%,NEW!,23,NEW!,#VALUE!,32,15,20.1,0.81%,-8.90,32,-9,-3.03%,34,2,20.14,0.77%,0.04,33,-1,0.02%,34,0,19.63,0.71%,-0.51,34,-1,-0.16%,35,1,19.74,0.69%,0.11,35,-1,0.05%,41,6,35.78,1.19%,16.04,22,13,6.29%,42,1,35.79,1.15%,0.01,22,0,0.00%,42,0,35.85,1.07%,0.06,28,-6,0.01%,42,0,35.48,0.97%,-0.37,28,0,-0.01%,43,1,35.58,0.94%,0.10,29,-1,0.04%,47,4,35.62,0.92%,0.04,29,0,0.02%,47,0,35.73,0.89%,0.11,32,-3,0.04%,47,0,35.66,0.88%,-0.07,32,0,-0.07%,50,3,35.75,0.84%,0.09,34,-2,,50,0,35.67,0.82%,-0.08,37,-3,,53,3,35.73,0.77%,0.06,37,0,,53,0,35.63,0.75%,-0.10,37,0,,55,2,35.84,0.73%,0.21,37,0,,72,17,35.75,0.71%,-0.09,37,0,,73,1,35.95,0.69%,0.20,37,0,,https://x.com/tempo_vote,,,Vietnam,Asia Pacifc,N,Y,Y,,Y,TBD,TBD,TBD,, UNCLEAR,,,,,,,,,,,
drep17h6rggykfz37srj63lkuah5rg9ed8tzwmwd2nqywl6u3yqvsasg,drep1yt6lgdpqjey286qwt287mnk7sdqh95avfmde42vq3mltjys75kg5k,MUEN Japan,-,-,0.00%,-,16,16,1.67,0.14%,1.67,77,NEW!,0.21%,21,5,2.61,0.18%,0.94,68,9,0.29%,23,2,28.05,1.72%,25.44,18,50,8.27%,23,0,28.05,1.66%,0.00,18,0,0.00%,24,1,28.07,1.53%,0.02,20,-2,0.01%,28,4,28.24,1.25%,0.17,24,-4,0.03%,33,5,29.87,1.20%,1.63,24,0,0.56%,35,2,30.09,1.14%,0.22,25,-1,0.12%,37,2,30.35,1.10%,0.26,26,-1,0.08%,39,2,30.48,1.06%,0.13,27,-1,0.06%,43,4,30.91,1.03%,0.43,29,-2,0.17%,43,0,30.91,0.99%,0.00,30,-1,0.00%,47,4,31.24,0.93%,0.33,30,0,0.07%,48,1,31.24,0.86%,0.00,30,0,0.00%,48,0,31.24,0.82%,0.00,33,-3,0.00%,48,0,31.25,0.81%,0.01,33,0,0.00%,48,0,31.22,0.78%,-0.03,34,-1,-0.01%,48,0,31.22,0.77%,0.00,34,0,0.00%,48,0,31.22,0.74%,0.00,37,-3,,48,0,31.22,0.72%,0.00,38,-1,,49,1,32.12,0.69%,0.90,38,0,,49,0,32.13,0.68%,0.01,38,0,,49,0,32.11,0.65%,-0.02,38,0,,49,0,32.12,0.64%,0.01,38,0,,48,-1,32.11,0.62%,-0.01,38,0,,https://x.com/slowhand4040,,,Japan,Asia Pacifc,Y,Y,,,#N/A,Y,"MUEN (1,2,3 etc)",https://cardanoscan.io/pool/a08fe0a8ba2477ec80e17738704357532ad561733448d53001fe966b,, UNCLEAR,,,,,,,,,,,
drep125s4lx920k0z38fptf2lvtf933kr5udts3ahdh5am0nxzcqwua9,drep1yf2jzhuc4f7eu2yay9d9ta3dykxxcwn34wz8kak7nhd7vcgrxn7ns,HOSKY,344,6.86,0.99%,22,390,46,8.53,0.72%,1.67,31,-9,0.21%,413,23,9.09,0.64%,0.56,37,-6,0.17%,446,33,10.11,0.62%,1.02,37,0,0.33%,475,29,10.65,0.63%,0.54,35,2,0.33%,509,34,10.98,0.60%,0.33,35,0,0.12%,577,68,14.39,0.64%,3.41,36,-1,0.66%,623,46,15.88,0.64%,1.49,37,-1,0.51%,666,43,16.6,0.63%,0.72,37,0,0.38%,698,32,18.79,0.68%,2.19,36,1,0.70%,760,62,19.8,0.69%,1.01,34,2,0.44%,841,81,20.61,0.69%,0.81,38,-4,0.32%,867,26,23.13,0.74%,2.52,36,2,0.36%,951,84,24.31,0.72%,1.18,36,0,0.26%,"1,013",62,24.78,0.68%,0.47,36,0,0.02%,"1,045",32,27.79,0.73%,3.01,35,1,1.25%,"1,083",38,27.79,0.72%,0.00,34,1,0.00%,"1,108",25,27.71,0.69%,-0.08,35,-1,-0.03%,"1,133",25,27.31,0.67%,-0.40,38,-3,-0.42%,"1,162",29,30.02,0.71%,2.71,38,0,,"1,186",24,29.74,0.69%,-0.28,39,-1,,"1,197",11,29.95,0.64%,0.21,39,0,,"1,205",8,29.9,0.63%,-0.05,39,0,,"1,219",14,30.63,0.62%,0.73,39,0,,"1,231",12,31.07,0.62%,0.44,39,0,,"1,241",10,31.81,0.61%,0.74,39,0,,https://x.com/hoskytoken,,Oscar H Montes,USA,North America,N,Y,Y,,Y,Y (kind of),HOSKY Rug Pol,https://hosky.io/,, AGAINST,,https://x.com/StakeWithPride/status/1852774965042716852,,,,,,,,,
drep1l0yurnsfze54j5h0k9y8psus48nzc9geqh8sga3k7atngxrvmfl,drep1ytaunswwpytxjk2ja7c5suxrjz57vtq4ryzu7prkxmm4wdqs7c9wn,MiyatakeJapan,-,-,0.00%,-,6,6,12.96,1.09%,12.96,23,NEW!,1.64%,7,1,16.79,1.18%,3.83,23,0,1.17%,12,5,19.93,1.22%,3.14,23,0,1.02%,15,3,19.93,1.18%,0.00,24,-1,0.00%,20,5,21.53,1.17%,1.60,26,-2,0.58%,24,4,25.9,1.15%,4.37,30,-4,0.84%,29,5,26.33,1.06%,0.43,30,0,0.15%,30,1,26.32,1.00%,-0.01,30,0,-0.01%,32,2,26.57,0.96%,0.25,30,0,0.08%,37,5,29.91,1.04%,3.34,28,2,1.44%,39,2,31.01,1.03%,1.10,28,0,0.43%,39,0,31.01,1.00%,0.00,29,-1,0.00%,40,1,31.14,0.93%,0.13,31,-2,0.03%,42,2,27.47,0.75%,-3.67,31,0,-0.14%,42,0,27.43,0.72%,-0.04,36,-5,-0.02%,43,1,27.39,0.71%,-0.04,35,1,-0.02%,43,0,27.39,0.68%,0.00,36,-1,0.00%,44,1,27.37,0.67%,-0.02,37,-1,-0.02%,44,0,27.37,0.65%,0.00,39,-2,,44,0,27.37,0.63%,0.00,40,-1,,45,1,27.39,0.59%,0.02,40,0,,46,1,27.44,0.58%,0.05,40,0,,46,0,27.34,0.55%,-0.10,41,-1,,47,1,27.35,0.55%,0.01,41,0,,47,0,27.32,0.52%,-0.03,40,1,,https://x.com/CardanoMiyatake,,,Japan,Asia Pacifc,Y,Y,,,#N/A,TBD,TBD,TBD,, UNCLEAR,,,,,,,,,,,
drep109rd2sz08kvw089d4hw7zy2ygjs575rwh429ntn37fx5v3pwhtl,drep1yfu5d42qfu7e3euu4kkamcg3g3z2zn6sd674gkdww8ey63stlsrlt,Linda - MALU Pool,70,1.45,0.21%,63,71,1,1.56,0.13%,0.11,81,-18,0.01%,72,1,1.57,0.11%,0.01,91,-10,0.00%,74,2,1.57,0.10%,0.00,95,-4,0.00%,74,0,1.57,0.09%,0.00,96,-1,0.00%,74,0,1.66,0.09%,0.09,98,-2,0.03%,,,,0.00%,,,,,90,90,3.47,0.14%,NEW!,83,NEW!,#VALUE!,114,24,4.74,0.18%,1.27,77,6,0.67%,120,6,4.72,0.17%,-0.02,77,0,-0.01%,117,-3,3.77,0.13%,-0.95,82,-5,-0.41%,11,-106,3.74,0.12%,-0.03,87,-5,-0.01%,134,123,4.9,0.16%,1.16,81,6,0.17%,150,16,5.35,0.16%,0.45,83,-2,0.10%,157,7,5.66,0.16%,0.31,83,0,0.01%,167,10,26.14,0.69%,20.48,39,44,8.50%,168,1,24.69,0.64%,-1.45,38,1,-0.55%,179,11,24.81,0.62%,0.12,41,-3,0.04%,188,9,25.1,0.62%,0.29,41,0,0.30%,194,6,25.86,0.61%,0.76,40,1,,196,2,25.87,0.60%,0.01,42,-2,,196,0,26.16,0.56%,0.29,42,0,,197,1,25.87,0.55%,-0.29,42,0,,201,4,25.97,0.53%,0.10,43,-1,,206,5,26.09,0.52%,0.12,42,1,,215,9,26.59,0.51%,0.50,41,1,,https://x.com/Cryptofly777,,,Australia,Asia Pacifc,N,Y,,,Y,,,,, UNCLEAR,,,,,,,,,,,
